Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-5.051107	-5.712613	-26.310491	0.244974	-0.344738	-0.039363	-0.013103	-0.009311
0.010000	-5.939936	-5.077611	-22.422588	0.792954	-0.257671	0.214088	-0.011492	-0.035364
0.020000	-6.705796	-5.543181	-20.102340	0.186301	-0.234777	-0.013954	-0.011679	-0.009268
0.030000	-6.323912	-5.585523	-19.523623	0.370227	-0.186529	0.052162	-0.009554	-0.018963
0.040000	-6.112267	-5.331503	-23.165780	0.391696	-0.295969	-0.024753	-0.012776	-0.016908
0.050000	-5.561401	-6.516855	-24.985039	0.151097	-0.269837	-0.067484	-0.010800	-0.006047
0.060000	-6.537651	-6.135841	-21.590462	-0.082824	-0.207101	-0.132555	-0.009592	0.003836
0.070000	-6.198013	-6.093466	-22.005447	0.064057	-0.260302	-0.117561	-0.011829	-0.002911
0.080000	-6.325168	-5.119857	-20.103145	0.265175	-0.256170	-0.072565	-0.012743	-0.013191
0.090000	-5.094608	-5.881885	-23.496563	0.252706	-0.306792	-0.086196	-0.013057	-0.010755
0.100000	-5.560564	-5.712613	-22.088328	0.128503	-0.199891	-0.031392	-0.009050	-0.005818
0.110000	-6.325587	-6.178118	-21.177539	0.034994	-0.246519	-0.133601	-0.011641	-0.001652
0.120000	-5.092515	-4.612106	-25.565979	0.373998	-0.277052	0.045179	-0.010837	-0.014629
0.130000	-7.131599	-6.939857	-20.268456	0.187224	-0.374452	-0.150393	-0.018475	-0.009237
0.140000	-6.070021	-6.051157	-22.750538	0.211122	-0.224445	-0.036217	-0.009865	-0.009280
0.150000	-4.754133	-5.585619	-26.641016	0.205874	-0.290820	-0.049061	-0.010916	-0.007728
0.160000	-7.344082	-7.363116	-20.347699	-0.338386	-0.235856	-0.304220	-0.011591	0.016630
0.170000	-4.754970	-5.966537	-24.324214	0.223849	-0.330342	-0.101123	-0.013581	-0.009203
0.180000	-6.621305	-6.135744	-20.681380	0.231443	-0.201020	-0.013772	-0.009720	-0.011191
0.190000	-4.329167	-5.628090	-26.971767	0.208067	-0.250646	0.019384	-0.009293	-0.007714
0.200000	-5.557634	-4.273499	-21.593972	0.588865	-0.199584	0.208662	-0.009243	-0.027270
0.210000	-6.876452	-5.543020	-17.786021	0.219040	-0.322152	-0.111997	-0.018113	-0.012315
0.220000	-5.645892	-6.432139	-24.902513	0.097334	-0.323532	-0.095655	-0.012992	-0.003909
0.230000	-6.281667	-5.585491	-20.020103	0.304185	-0.224334	-0.000146	-0.011205	-0.015194
0.240000	-5.388652	-4.612106	-22.173849	0.687903	-0.221298	0.183967	-0.009980	-0.031023
0.250000	-5.179518	-5.458722	-27.964825	0.100680	-0.331265	-0.079834	-0.011846	-0.003600
0.260000	-4.753714	-4.866030	-21.924788	0.484942	-0.200771	0.037471	-0.009157	-0.022118
0.270000	-6.025683	-4.823591	-19.773232	0.714250	-0.142353	0.190936	-0.007199	-0.036122
0.280000	-6.239422	-5.458529	-19.523429	0.298020	-0.202388	0.002281	-0.010366	-0.015265
0.290000	-5.136435	-5.881982	-25.647025	0.087529	-0.249473	-0.047970	-0.009727	-0.003413
0.300000	-6.663969	-5.966312	-18.944261	0.239519	-0.272351	-0.078925	-0.014376	-0.012643
0.310000	-4.372250	-6.009040	-29.123549	0.160467	-0.312555	-0.022528	-0.010732	-0.005510
0.320000	-6.282086	-6.262706	-21.094915	0.022530	-0.274237	-0.124659	-0.013000	-0.001068
0.330000	-6.918279	-6.516662	-20.597662	0.034610	-0.205383	-0.078450	-0.009971	-0.001680
0.340000	-5.096701	-6.305112	-24.901901	-0.007995	-0.277353	-0.231100	-0.011138	0.000321
0.350000	-4.668805	-4.993153	-28.215432	0.624387	-0.316577	0.069982	-0.011220	-0.022129
0.360000	-7.597136	-5.797008	-15.384244	0.048900	-0.207555	-0.098432	-0.013491	-0.003179
0.370000	-5.559727	-4.992992	-23.828924	0.739486	-0.209808	0.125064	-0.008805	-0.031033
0.380000	-4.627815	-5.458690	-26.061912	0.249298	-0.274730	-0.065198	-0.010541	-0.009566
0.390000	-6.195920	-5.289225	-20.352432	0.521613	-0.259904	0.097362	-0.012770	-0.025629
0.400000	-5.857957	-6.051221	-24.239014	0.012732	-0.174727	-0.061357	-0.007208	-0.000525
0.410000	-4.838624	-4.485080	-25.319558	0.748400	-0.294528	0.062554	-0.011632	-0.029558
0.420000	-5.942866	-5.500903	-23.495855	0.300660	-0.228338	-0.023730	-0.009718	-0.012796
0.430000	-6.410078	-6.389668	-20.433607	0.160886	-0.300133	-0.124007	-0.014688	-0.007874
0.440000	-5.857538	-6.051285	-22.831970	-0.003918	-0.164668	-0.028163	-0.007212	0.000172
0.450000	-6.578641	-5.289161	-20.351917	0.389206	-0.278290	0.013431	-0.013674	-0.019124
0.460000	-5.986786	-6.601410	-21.010972	-0.143184	-0.210462	-0.202511	-0.010017	0.006815
0.470000	-5.305417	-5.035334	-24.325212	0.410761	-0.356690	0.000594	-0.014663	-0.016886
0.480000	-6.240259	-7.151728	-24.569347	-0.165859	-0.252848	-0.135199	-0.010291	0.006751
0.490000	-5.347244	-4.273466	-20.849235	0.472798	-0.239024	0.082503	-0.011464	-0.022677
0.500000	-5.133924	-4.315776	-21.347390	0.805870	-0.268510	0.187346	-0.012578	-0.037750
0.510000	-6.154093	-5.289257	-20.435152	0.372667	-0.327443	0.018316	-0.016024	-0.018237
0.520000	-6.619631	-5.712485	-19.522979	0.310197	-0.161041	0.097733	-0.008249	-0.015889
0.530000	-5.941610	-4.400332	-21.346521	0.710491	-0.227771	0.124909	-0.010670	-0.033284
0.540000	-5.773884	-5.966440	-21.344138	0.190376	-0.279634	-0.121999	-0.013101	-0.008919
0.550000	-5.519574	-6.093499	-23.826220	0.064426	-0.267717	-0.140203	-0.011236	-0.002704
0.560000	-5.647148	-6.516758	-21.922276	0.034859	-0.223996	-0.152864	-0.010218	-0.001590
0.570000	-5.007606	-4.696790	-27.056194	0.642992	-0.213475	0.112856	-0.007890	-0.023765
0.580000	-5.222182	-6.178183	-25.813044	0.068800	-0.352992	-0.138281	-0.013675	-0.002665
0.590000	-5.178262	-5.585619	-24.323570	0.337891	-0.191698	0.019650	-0.007881	-0.013892
0.600000	-5.517063	-5.289225	-21.096880	0.405978	-0.257264	0.031468	-0.012194	-0.019244
0.610000	-5.816548	-6.897772	-23.741503	-0.211240	-0.212572	-0.166542	-0.008954	0.008898
0.620000	-6.493313	-4.696565	-17.869288	0.393515	-0.254056	0.043047	-0.014217	-0.022022
0.630000	-5.008443	-5.458593	-23.414004	0.414404	-0.233090	0.010965	-0.009955	-0.017699
0.640000	-5.731220	-6.262770	-24.654127	0.171982	-0.277961	-0.102176	-0.011274	-0.006976
0.650000	-5.984274	-5.881853	-20.267201	0.103384	-0.180361	-0.020626	-0.008899	-0.005101
0.660000	-4.709795	-3.257676	-20.353527	0.688686	-0.168571	0.178831	-0.008282	-0.033836
0.670000	-4.839043	-5.458786	-28.213597	0.282738	-0.285116	0.014126	-0.010106	-0.010021
0.680000	-6.579897	-6.305145	-21.839266	0.008100	-0.238946	-0.106708	-0.010941	-0.000371
