Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-5.391164	-6.008943	-25.480747	0.060676	-0.202180	-0.048450	-0.007935	-0.002381
0.010000	-6.792798	-6.643559	-20.101246	-0.025623	-0.239015	-0.214433	-0.011891	0.001275
0.020000	-5.984693	-5.881788	-20.765356	0.301967	-0.279687	-0.028300	-0.013469	-0.014542
0.030000	-7.130762	-6.855302	-21.341852	-0.064821	-0.205775	-0.111379	-0.009642	0.003037
0.040000	-4.754970	-5.331696	-25.399541	0.143919	-0.300690	-0.084819	-0.011838	-0.005666
0.050000	-5.860050	-6.897644	-22.997249	-0.161801	-0.244320	-0.250668	-0.010624	0.007036
0.060000	-5.688975	-6.897772	-24.486820	-0.161595	-0.236266	-0.148511	-0.009649	0.006599
0.070000	-6.621305	-6.178151	-21.011648	0.001972	-0.240884	-0.073041	-0.011464	-0.000094
0.080000	-5.178681	-6.432139	-26.556944	-0.001640	-0.281481	-0.093701	-0.010599	0.000062
0.090000	-4.965360	-4.823720	-23.165973	0.499738	-0.201181	0.072449	-0.008684	-0.021572
0.100000	-5.390326	-4.569700	-21.428725	0.503729	-0.270987	0.038421	-0.012646	-0.023507
0.110000	-5.263590	-5.416283	-23.000533	0.428866	-0.275086	-0.002128	-0.011960	-0.018646
0.120000	-6.366995	-6.262835	-21.673440	0.039131	-0.169107	-0.046774	-0.007802	-0.001805
0.130000	-7.089772	-6.516629	-21.259615	-0.097679	-0.273304	-0.219699	-0.012856	0.004595
0.140000	-6.496243	-7.447800	-22.915527	-0.085742	-0.384097	-0.285827	-0.016761	0.003742
0.150000	-7.216927	-7.151567	-21.341852	-0.182901	-0.289431	-0.238554	-0.013562	0.008570
0.160000	-5.729127	-4.738971	-21.594680	0.809723	-0.187886	0.166567	-0.008701	-0.037496
0.170000	-6.070440	-6.262770	-22.336294	0.039167	-0.254237	-0.115539	-0.011382	-0.001754
0.180000	-5.477329	-6.305209	-23.245634	-0.140561	-0.216034	-0.161422	-0.009294	0.006047
0.190000	-5.390326	-5.120018	-24.159257	0.249257	-0.380611	-0.030130	-0.015754	-0.010317
0.200000	-4.583477	-5.035398	-24.242782	0.658956	-0.232587	0.090636	-0.009594	-0.027182
0.210000	-6.025264	-4.739068	-20.020103	0.395857	-0.132507	0.153384	-0.006619	-0.019773
