Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-4.878776	-4.654448	-23.912481	0.772829	-0.246615	0.195064	-0.010313	-0.032319
0.010000	-5.348500	-5.966634	-25.729133	-0.090283	-0.289559	-0.085916	-0.011254	0.003509
0.020000	-5.646311	-6.728340	-22.916107	0.078213	-0.303495	-0.146358	-0.013244	-0.003413
0.030000	-5.433409	-5.585587	-23.992014	0.172392	-0.223818	-0.048719	-0.009329	-0.007185
0.040000	-5.008024	-5.966634	-25.896054	0.207548	-0.293015	0.006925	-0.011315	-0.008015
0.050000	-4.626141	-4.696758	-26.643013	0.494127	-0.364049	0.017274	-0.013664	-0.018546
0.060000	-5.434246	-6.516790	-23.081128	0.068103	-0.233753	-0.109381	-0.010127	-0.002951
0.070000	-5.136017	-5.077772	-24.158548	0.379620	-0.209473	0.040259	-0.008671	-0.015714
0.080000	-6.240259	-6.178022	-21.013194	0.200416	-0.301951	-0.114804	-0.014370	-0.009538
0.090000	-5.857538	-5.373845	-23.332766	0.625344	-0.343270	0.023275	-0.014712	-0.026801
0.100000	-4.795123	-4.781442	-26.642530	0.597437	-0.252939	0.101744	-0.009494	-0.022424
0.110000	-6.113522	-6.220428	-22.584712	-0.012446	-0.306014	-0.173149	-0.013550	0.000551
0.120000	-6.918698	-6.262674	-19.771428	0.253919	-0.244969	-0.040988	-0.012390	-0.012843
0.130000	-5.986786	-6.474448	-23.493601	-0.182031	-0.230600	-0.200451	-0.009815	0.007748
0.140000	-5.348918	-6.643817	-26.804975	-0.173438	-0.359253	-0.150761	-0.013402	0.006470
0.150000	-6.579060	-4.738811	-16.793317	0.312571	-0.267963	-0.045775	-0.015957	-0.018613
0.160000	-6.112267	-5.500871	-19.606858	0.349620	-0.245901	0.000340	-0.012542	-0.017832
0.170000	-6.791961	-5.881756	-22.005189	0.186299	-0.189478	-0.065677	-0.008611	-0.008466
0.180000	-6.199269	-7.193909	-24.156777	-0.081166	-0.360063	-0.252634	-0.014905	0.003360
0.190000	-5.857538	-5.458625	-23.082287	0.348140	-0.214219	0.023670	-0.009281	-0.015083
0.200000	-4.967035	-5.881982	-26.889080	0.269789	-0.251404	-0.030257	-0.009350	-0.010033
0.210000	-5.643799	-5.204702	-25.482873	0.220408	-0.353199	0.032452	-0.013860	-0.008649
0.220000	-6.450230	-5.500839	-19.524041	0.399283	-0.232324	0.084229	-0.011899	-0.020451
0.230000	-5.133924	-4.231157	-21.593586	0.586756	-0.119618	0.174042	-0.005540	-0.027173
0.240000	-6.324750	-6.093370	-20.847271	0.063827	-0.305956	-0.138714	-0.014676	-0.003062
0.250000	-5.093771	-5.881917	-23.826509	0.087365	-0.267135	-0.067337	-0.011212	-0.003667
0.260000	-5.647148	-6.474481	-25.729809	0.165716	-0.264100	-0.110107	-0.010264	-0.006441
0.270000	-4.881707	-5.374038	-24.571375	0.245073	-0.167595	-0.006180	-0.006821	-0.009974
0.280000	-5.604065	-6.051124	-24.075217	0.211301	-0.281676	-0.106613	-0.011700	-0.008777
0.290000	-5.517481	-5.670304	-23.495919	0.441181	-0.148307	0.086357	-0.006312	-0.018777
0.300000	-4.965779	-5.077740	-23.413457	0.296827	-0.211193	0.027725	-0.009020	-0.012678
0.310000	-6.407985	-5.373941	-20.847335	0.492591	-0.071478	0.167699	-0.003429	-0.023628
0.320000	-4.841135	-6.939986	-26.226483	0.121981	-0.285089	-0.182997	-0.010870	-0.004651
0.330000	-6.664388	-6.559068	-22.087201	0.003802	-0.213250	-0.095591	-0.009655	-0.000172
0.340000	-6.366576	-4.950521	-18.117577	0.422248	-0.238046	0.024825	-0.013139	-0.023306
0.350000	-5.433828	-5.543310	-23.247727	0.186765	-0.273392	-0.058936	-0.011760	-0.008034
0.360000	-4.498149	-4.527390	-25.403179	0.733964	-0.407344	0.058293	-0.016035	-0.028893
0.370000	-6.833788	-6.643656	-19.852023	-0.141381	-0.191370	-0.149622	-0.009640	0.007122
0.380000	-5.814874	-4.992927	-20.765581	0.292305	-0.271486	-0.024483	-0.013074	-0.014076
0.390000	-6.747204	-5.373813	-18.861251	0.326932	-0.186944	0.074418	-0.009912	-0.017334
0.400000	-6.535977	-6.008782	-21.343751	0.192332	-0.256587	-0.019432	-0.012022	-0.009011
0.410000	-5.686463	-4.866094	-21.841456	0.402206	-0.215760	0.103873	-0.009878	-0.018415
0.420000	-5.392001	-5.839511	-24.571858	0.168171	-0.311311	-0.125293	-0.012669	-0.006844
0.430000	-4.414914	-6.178344	-27.384949	0.184893	-0.205157	-0.007132	-0.007492	-0.006752
0.440000	-7.597555	-6.262642	-19.273821	0.022172	-0.257679	-0.121081	-0.013369	-0.001150
0.450000	-5.774303	-5.797201	-21.673923	-0.016314	-0.220119	-0.155226	-0.010156	0.000753
0.460000	-5.008024	-5.119953	-22.173720	0.579953	-0.262672	0.053804	-0.011846	-0.026155
0.470000	-5.261079	-4.908469	-24.738683	0.652934	-0.185712	0.198858	-0.007507	-0.026393
0.480000	-5.093771	-4.950682	-24.573275	0.456233	-0.276957	-0.001652	-0.011271	-0.018566
0.490000	-5.558471	-4.612106	-21.263414	0.671230	-0.219423	0.190529	-0.010319	-0.031567
0.500000	-6.495406	-6.728308	-21.343075	-0.004599	-0.314372	-0.188020	-0.014729	0.000215
0.510000	-5.305836	-6.008976	-25.646477	0.060633	-0.217934	-0.024903	-0.008498	-0.002364
0.520000	-6.536395	-5.289128	-17.786182	0.372377	-0.246228	0.004965	-0.013844	-0.020936
0.530000	-4.667968	-5.289450	-26.393114	0.439792	-0.197200	0.100006	-0.007472	-0.016663
0.540000	-6.579060	-5.924130	-22.833290	0.221575	-0.238949	-0.029764	-0.010465	-0.009704
0.550000	-3.482583	-5.839768	-30.778656	0.284990	-0.210431	-0.055198	-0.006837	-0.009259
0.560000	-5.050688	-4.739036	-27.056677	0.612080	-0.314943	0.039094	-0.011640	-0.022622
0.570000	-4.838205	-5.120114	-24.572373	0.398344	-0.205194	0.070105	-0.008351	-0.016211
0.580000	-5.560145	-4.188782	-21.925979	0.617700	-0.279073	0.077719	-0.012728	-0.028172
0.590000	-4.964942	-4.696758	-22.091354	0.609162	-0.270464	0.108686	-0.012243	-0.027575
0.600000	-6.239840	-6.855334	-23.411267	-0.147179	-0.292410	-0.162910	-0.012490	0.006287
0.610000	-7.554891	-6.431945	-17.867968	0.046611	-0.364705	-0.149129	-0.020411	-0.002609
0.620000	-4.967872	-6.347487	-26.557459	0.060395	-0.291169	-0.142731	-0.010964	-0.002274
0.630000	-4.753296	-6.135970	-27.054230	0.149751	-0.280977	0.007301	-0.010386	-0.005535
0.640000	-5.602391	-5.077676	-22.337711	0.313162	-0.231670	0.024000	-0.010371	-0.014019
0.650000	-5.389071	-4.696662	-24.160931	0.824622	-0.281101	0.144658	-0.011635	-0.034130
0.660000	-6.072114	-6.432106	-21.755097	-0.267086	-0.184844	-0.241859	-0.008497	0.012277
0.670000	-4.880032	-4.696790	-23.331735	0.526644	-0.197039	0.110011	-0.008445	-0.022572
0.680000	-6.069602	-5.458529	-21.675372	0.463653	-0.134778	0.059682	-0.006218	-0.021391
0.690000	-6.113522	-7.363277	-22.748960	-0.155995	-0.266413	-0.198359	-0.011711	0.006857
0.700000	-4.669224	-5.585652	-25.399412	0.288383	-0.197179	-0.004932	-0.007763	-0.011354
0.710000	-4.497730	-4.315744	-22.340706	0.839117	-0.257945	0.131926	-0.011546	-0.037560
0.720000	-5.389071	-4.950682	-23.000501	0.571925	-0.181725	0.130587	-0.007901	-0.024866
0.730000	-4.796797	-5.585652	-25.068725	0.288319	-0.242985	-0.022172	-0.009693	-0.011501
0.740000	-6.195502	-4.823623	-19.524685	0.631506	-0.160439	0.178743	-0.008217	-0.032344
0.750000	-4.712725	-6.051253	-25.813237	0.261274	-0.249042	-0.062661	-0.009648	-0.010122
0.760000	-7.046271	-6.347390	-20.928413	-0.039665	-0.211573	-0.118067	-0.010109	0.001895
0.770000	-6.027776	-6.220332	-21.427083	0.219075	-0.301736	-0.107888	-0.014082	-0.010224
0.780000	-6.027776	-5.670207	-20.930248	0.291830	-0.202317	-0.017159	-0.009666	-0.013943
0.790000	-5.817386	-7.151664	-24.818440	-0.116276	-0.302046	-0.221590	-0.012170	0.004685
0.800000	-6.026101	-4.188686	-13.730231	0.236095	-0.111984	0.055370	-0.008156	-0.017195
0.810000	-5.179936	-6.601442	-26.557974	0.271294	-0.281510	-0.093204	-0.010600	-0.010215
0.820000	-7.089354	-6.389764	-21.093595	-0.004518	-0.154059	-0.099006	-0.007304	0.000214
0.830000	-6.536395	-5.246915	-19.192646	0.254665	-0.256313	-0.006451	-0.013355	-0.013269
0.840000	-7.003188	-5.966376	-18.446814	0.173301	-0.209157	-0.042299	-0.011338	-0.009395
0.850000	-4.965360	-5.501032	-25.731193	0.482978	-0.211409	0.085736	-0.008216	-0.018770
0.860000	-6.750134	-6.347326	-19.687710	-0.023285	-0.266746	-0.197005	-0.013549	0.001183
0.870000	-5.219252	-4.527358	-21.180276	0.584384	-0.193202	0.118237	-0.009122	-0.027591
0.880000	-4.880869	-5.289418	-26.558296	0.406754	-0.187597	0.063294	-0.007064	-0.015316
0.890000	-4.796378	-4.908404	-23.911065	0.387989	-0.282520	0.003425	-0.011815	-0.016226
0.900000	-5.476492	-6.770746	-25.728939	0.014504	-0.236098	-0.110000	-0.009176	-0.000564
