Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-4.287759	-5.077708	-25.069402	0.429409	-0.218516	-0.020677	-0.008716	-0.017129
0.010000	-5.137272	-6.262931	-25.729358	0.089399	-0.219788	-0.072801	-0.008542	-0.003475
0.020000	-6.497080	-6.939986	-22.417759	-0.176326	-0.264940	-0.273318	-0.011818	0.007865
0.030000	-7.088098	-5.754762	-18.197366	-0.051928	-0.183492	-0.113711	-0.010083	0.002854
0.040000	-6.154931	-5.712485	-19.441193	0.227458	-0.307588	-0.071632	-0.015821	-0.011700
0.050000	-5.983856	-5.458593	-22.504053	0.563088	-0.230066	0.112075	-0.010223	-0.025022
0.060000	-6.878126	-6.939921	-22.252351	-0.176451	-0.283164	-0.261287	-0.012725	0.007930
0.070000	-6.326005	-6.558972	-21.342721	0.020239	-0.226717	-0.178172	-0.010623	-0.000948
0.080000	-5.687300	-5.543149	-21.261804	0.517379	-0.126343	0.067958	-0.005942	-0.024334
0.090000	-6.410496	-6.643817	-22.417340	-0.157512	-0.181291	-0.135417	-0.008087	0.007026
0.100000	-4.668386	-4.061853	-23.912739	0.678286	-0.316028	0.077732	-0.013216	-0.028365
0.110000	-4.670061	-5.882014	-26.971767	0.286406	-0.227250	-0.023107	-0.008425	-0.010619
0.120000	-7.511390	-5.585362	-14.805172	0.187605	-0.153695	0.021787	-0.010381	-0.012672
0.130000	-5.391164	-5.754988	-26.060077	0.098125	-0.172397	-0.031392	-0.006615	-0.003765
0.140000	-6.496662	-7.066851	-21.756514	-0.104189	-0.324401	-0.295245	-0.014911	0.004789
0.150000	-6.279993	-5.458593	-21.758897	0.546512	-0.214443	0.164252	-0.009855	-0.025117
0.160000	-6.068765	-4.950585	-20.601397	0.621224	-0.283599	0.102423	-0.013766	-0.030154
0.170000	-6.240259	-6.008815	-21.756965	0.109639	-0.212652	-0.082362	-0.009774	-0.005039
0.180000	-7.132436	-7.490110	-20.679738	-0.199887	-0.285286	-0.289187	-0.013795	0.009666
0.190000	-5.770954	-4.781346	-22.669815	0.696033	-0.160218	0.177041	-0.007067	-0.030703
0.200000	-4.626141	-4.273434	-25.320234	0.837563	-0.324054	0.073652	-0.012798	-0.033079
0.210000	-6.749297	-6.474384	-20.514942	-0.017077	-0.227066	-0.120936	-0.011068	0.000832
0.220000	-7.341152	-5.415994	-15.054330	0.361453	-0.155408	0.101763	-0.010323	-0.024010
0.230000	-7.004026	-6.093466	-20.596696	-0.118120	-0.149917	-0.123366	-0.007279	0.005735
0.240000	-6.707470	-6.220364	-19.936546	0.086461	-0.274621	-0.146011	-0.013775	-0.004337
0.250000	-4.795541	-5.120050	-23.827894	0.480932	-0.193096	0.077945	-0.008104	-0.020184
0.260000	-4.499405	-4.739165	-24.407191	0.479245	-0.168993	0.051237	-0.006924	-0.019635
0.270000	-6.366576	-5.966440	-22.005511	0.124200	-0.248540	-0.059443	-0.011294	-0.005644
0.280000	-6.323494	-5.458497	-19.028205	0.397115	-0.305610	0.031646	-0.016061	-0.020870
0.290000	-5.347662	-5.628026	-24.240173	0.257252	-0.170078	0.051214	-0.007016	-0.010613
0.300000	-6.368669	-6.643623	-22.749476	-0.058289	-0.258706	-0.214895	-0.011372	0.002562
0.310000	-6.747623	-5.119889	-18.282469	0.298097	-0.256417	0.042105	-0.014025	-0.016305
0.320000	-6.410915	-6.939921	-22.335103	-0.093596	-0.230986	-0.208121	-0.010342	0.004191
0.330000	-5.007606	-4.950778	-24.655383	0.539118	-0.163627	0.117718	-0.006637	-0.021866
0.340000	-6.156605	-6.643688	-24.736686	0.074401	-0.328186	-0.180617	-0.013267	-0.003008
0.350000	-6.195920	-5.246915	-19.522818	0.387082	-0.061202	0.117587	-0.003135	-0.019827
0.360000	-7.555728	-6.347261	-18.529566	0.141984	-0.265508	-0.114732	-0.014329	-0.007663
0.370000	-6.280411	-5.077579	-22.007958	0.544767	-0.303855	0.103277	-0.013807	-0.024753
0.380000	-6.027357	-5.289064	-19.193677	0.389040	-0.291430	-0.053596	-0.015184	-0.020269
0.390000	-6.791124	-5.881821	-19.439744	0.070114	-0.238842	-0.066025	-0.012286	-0.003607
0.400000	-6.111848	-5.246915	-20.434444	0.436875	-0.206245	0.055019	-0.010093	-0.021379
0.410000	-5.009699	-6.178183	-25.563789	-0.014010	-0.253378	-0.122995	-0.009912	0.000548
