Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-5.771791	-4.696597	-18.117673	0.310738	-0.269090	-0.001558	-0.014852	-0.017151
0.010000	-6.198013	-6.982328	-24.653322	0.041023	-0.280526	-0.127541	-0.011379	-0.001664
0.020000	-7.088935	-6.304984	-20.102469	0.156743	-0.312804	-0.117309	-0.015560	-0.007797
0.030000	-6.240259	-6.601410	-21.921986	-0.060322	-0.272368	-0.144083	-0.012424	0.002752
0.040000	-5.729546	-5.204670	-24.986199	0.352790	-0.277815	0.034598	-0.011119	-0.014119
0.050000	-4.881707	-5.585555	-23.000050	0.403935	-0.217053	-0.020736	-0.009437	-0.017562
0.060000	-6.323912	-6.305112	-20.764164	0.156865	-0.236439	-0.023145	-0.011387	-0.007555
0.070000	-6.918698	-6.135680	-20.432802	0.049346	-0.264946	-0.120183	-0.012967	-0.002415
0.080000	-5.350174	-6.135905	-24.487625	0.033483	-0.200085	-0.120897	-0.008171	-0.001367
0.090000	-5.389908	-4.823752	-25.069530	0.417245	-0.291295	0.050624	-0.011620	-0.016644
0.100000	-4.625304	-4.231092	-23.168871	0.868232	-0.323728	0.118410	-0.013973	-0.037474
0.110000	-5.473980	-4.950778	-25.151059	0.307580	-0.206005	0.092482	-0.008191	-0.012229
0.120000	-4.882125	-4.908372	-24.076022	0.321792	-0.246926	-0.045701	-0.010256	-0.013366
0.130000	-6.196339	-5.331503	-21.842164	0.556910	-0.260063	0.068403	-0.011906	-0.025497
0.140000	-5.604065	-6.093531	-25.730324	0.279834	-0.262016	-0.060707	-0.010183	-0.010876
0.150000	-5.645474	-6.220493	-23.661166	0.169734	-0.273698	-0.053721	-0.011567	-0.007174
0.160000	-7.045853	-6.051060	-18.859899	0.028496	-0.201348	-0.092768	-0.010676	-0.001511
0.170000	-5.475236	-4.823591	-22.090517	0.416710	-0.295013	-0.012025	-0.013355	-0.018864
