Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-6.280830	-4.823559	-20.021907	0.598415	-0.263883	0.104759	-0.013180	-0.029888
0.010000	-6.918698	-6.812992	-21.177635	0.164751	-0.235240	-0.048682	-0.011108	-0.007779
0.020000	-5.859631	-6.601475	-23.245183	-0.324958	-0.274129	-0.243403	-0.011793	0.013980
0.030000	-5.306254	-6.432139	-25.647862	0.246481	-0.317268	-0.062394	-0.012370	-0.009610
0.040000	-5.006769	-4.527454	-23.580314	0.766759	-0.113712	0.195677	-0.004822	-0.032517
0.050000	-5.347244	-5.077644	-22.752148	0.429084	-0.249256	0.050412	-0.010955	-0.018859
0.060000	-7.088098	-5.585426	-18.198719	0.138433	-0.243004	-0.066286	-0.013353	-0.007607
0.070000	-3.947283	-5.247108	-27.305094	0.586887	-0.311688	0.039866	-0.011415	-0.021494
0.080000	-6.153256	-5.416219	-20.184932	0.229839	-0.158585	0.047241	-0.007857	-0.011387
0.090000	-6.367414	-5.204477	-21.759444	0.435005	-0.337829	-0.045971	-0.015526	-0.019992
0.100000	-4.922278	-4.696790	-22.503859	0.460410	-0.199024	0.107140	-0.008844	-0.020459
0.110000	-6.196757	-5.627800	-21.675340	0.306435	-0.240296	-0.012779	-0.011086	-0.014137
0.120000	-5.731220	-6.770778	-24.818054	-0.200786	-0.278042	-0.163271	-0.011203	0.008090
0.130000	-5.773884	-6.601378	-24.406515	0.204709	-0.349482	-0.126162	-0.014319	-0.008387
0.140000	-5.855445	-4.654384	-20.103822	0.606909	-0.134247	0.201307	-0.006678	-0.030189
0.150000	-7.174263	-6.601281	-19.935001	-0.226161	-0.277252	-0.259648	-0.013908	0.011345
0.160000	-7.088517	-6.389635	-19.439228	0.028390	-0.233310	-0.123825	-0.012002	-0.001460
0.170000	-4.754133	-5.331664	-25.068919	0.276089	-0.260782	-0.027942	-0.010403	-0.011013
0.180000	-6.410078	-6.347487	-22.418499	0.026792	-0.220938	-0.089809	-0.009855	-0.001195
0.190000	-6.706214	-5.416155	-18.446879	0.080676	-0.234631	-0.083147	-0.012719	-0.004373
0.200000	-5.177006	-4.908340	-24.491811	0.768659	-0.290844	0.126525	-0.011875	-0.031384
0.210000	-4.794704	-4.527487	-22.999922	0.485423	-0.113482	0.135437	-0.004934	-0.021105
0.220000	-6.113941	-6.812992	-22.418209	-0.182563	-0.286208	-0.239219	-0.012767	0.008144
0.230000	-6.452323	-6.220396	-20.764036	0.218924	-0.182967	-0.048808	-0.008812	-0.010543
0.240000	-5.902714	-7.363342	-25.148837	-0.205295	-0.286363	-0.241146	-0.011387	0.008163
0.250000	-7.597974	-6.474320	-19.189652	-0.248947	-0.227970	-0.223311	-0.011880	0.012973
0.260000	-6.365739	-5.373780	-17.951976	0.442636	-0.238033	0.061178	-0.013259	-0.024657
0.270000	-5.560983	-6.770811	-25.149159	-0.035144	-0.210339	-0.078141	-0.008364	0.001397
0.280000	-5.220089	-5.119986	-22.917620	0.431175	-0.243187	0.045791	-0.010611	-0.018814
0.290000	-6.152838	-4.823591	-19.358312	0.498966	-0.098743	0.150354	-0.005101	-0.025775
0.300000	-6.665225	-6.601346	-22.336262	0.022376	-0.302682	-0.165389	-0.013551	-0.001002
0.310000	-5.601554	-5.458754	-24.323119	0.133184	-0.251761	0.051983	-0.010351	-0.005476
0.320000	-4.839461	-5.035334	-23.745689	0.427157	-0.284565	-0.030440	-0.011984	-0.017989
0.330000	-5.303743	-4.908340	-23.995652	0.834686	-0.296815	0.171460	-0.012370	-0.034785
0.340000	-5.859212	-6.601475	-27.135147	-0.175509	-0.264561	-0.168915	-0.009750	0.006468
0.350000	-6.749297	-6.516694	-23.164041	0.117718	-0.286926	-0.095155	-0.012387	-0.005082
0.360000	-5.562238	-6.220525	-24.487979	0.004425	-0.269850	-0.147493	-0.011020	-0.000181
0.370000	-5.941610	-5.289289	-25.482840	0.390030	-0.288048	0.040849	-0.011304	-0.015306
0.380000	-6.621724	-5.670078	-20.516584	0.308200	-0.220792	-0.032179	-0.010762	-0.015022
0.390000	-4.498149	-4.612171	-24.243136	0.671671	-0.248317	0.118947	-0.010243	-0.027706
0.400000	-5.603228	-6.686191	-26.390345	-0.154834	-0.262200	-0.094443	-0.009935	0.005867
0.410000	-6.281667	-5.754730	-20.516584	0.444719	-0.144888	0.042212	-0.007062	-0.021676
0.420000	-4.328748	-4.612139	-24.407706	0.539247	-0.180608	0.076100	-0.007400	-0.022093
0.430000	-6.707052	-6.220364	-20.681541	0.202423	-0.244876	-0.080439	-0.011840	-0.009788
0.440000	-5.647148	-6.940050	-26.390731	-0.208876	-0.343758	-0.220174	-0.013026	0.007915
0.450000	-5.092934	-4.485016	-19.856080	0.482772	-0.206826	0.045231	-0.010416	-0.024314
0.460000	-7.002351	-5.627865	-19.935934	0.157240	-0.149678	0.036956	-0.007508	-0.007887
0.470000	-5.519993	-6.939986	-25.232394	-0.176023	-0.337485	-0.245092	-0.013375	0.006976
0.480000	-5.941192	-5.331631	-23.413457	0.309014	-0.258013	0.051419	-0.011020	-0.013198
0.490000	-4.542487	-5.289418	-24.489589	0.356877	-0.220825	-0.006206	-0.009017	-0.014573
0.500000	-7.682883	-6.516597	-19.107511	-0.097932	-0.241972	-0.185049	-0.012664	0.005125
0.510000	-6.451905	-5.712356	-19.772137	0.359714	-0.222455	-0.032589	-0.011251	-0.018193
0.520000	-5.476910	-6.897837	-24.817442	-0.161464	-0.186436	-0.119830	-0.007512	0.006506
0.530000	-6.876034	-5.627736	-18.778531	0.157163	-0.302441	-0.092073	-0.016106	-0.008369
0.540000	-5.984693	-5.881756	-20.185093	0.152953	-0.229994	-0.067934	-0.011394	-0.007578
0.550000	-4.795960	-4.654448	-27.222664	0.872627	-0.203278	0.119542	-0.007467	-0.032055
0.560000	-6.112267	-6.601507	-25.231525	-0.092948	-0.207003	-0.065496	-0.008204	0.003684
0.570000	-5.817804	-6.939986	-23.245763	-0.110066	-0.252253	-0.242384	-0.010852	0.004735
0.580000	-5.772629	-6.516790	-23.495050	0.117774	-0.240085	-0.046461	-0.010219	-0.005013
0.590000	-6.326843	-6.474352	-22.832453	-0.016705	-0.266656	-0.218548	-0.011679	0.000732
0.600000	-7.003607	-6.389700	-19.522013	0.011837	-0.239169	-0.111124	-0.012251	-0.000606
0.610000	-5.093352	-5.247012	-25.400539	0.305158	-0.336681	-0.016552	-0.013255	-0.012014
0.620000	-5.770536	-5.162295	-23.000952	0.648245	-0.219873	0.169011	-0.009559	-0.028183
0.630000	-7.216509	-6.389635	-19.687485	-0.120564	-0.309005	-0.227568	-0.015695	0.006124
0.640000	-6.494987	-6.135744	-20.433574	0.247955	-0.244585	-0.065190	-0.011970	-0.012135
0.650000	-5.774721	-7.194102	-28.294771	-0.047515	-0.359978	-0.164434	-0.012722	0.001679
0.660000	-4.711050	-5.077708	-24.325115	0.445812	-0.288389	0.026807	-0.011856	-0.018327
0.670000	-6.876034	-5.204477	-17.951654	0.302067	-0.282388	-0.025168	-0.015730	-0.016827
0.680000	-5.943285	-6.686062	-22.667400	0.026519	-0.287943	-0.131067	-0.012703	-0.001170
0.690000	-5.177425	-4.400460	-23.083543	0.462704	-0.241074	0.073313	-0.010444	-0.020045
0.700000	-4.797216	-5.331631	-25.069080	0.375460	-0.243009	-0.040345	-0.009694	-0.014977
0.710000	-6.450649	-5.627833	-20.103081	0.289622	-0.262224	0.025400	-0.013044	-0.014407
0.720000	-6.580734	-7.109257	-23.080645	0.063486	-0.249083	-0.158106	-0.010792	-0.002751
0.730000	-6.111011	-5.035269	-19.771686	0.261205	-0.206193	0.034405	-0.010429	-0.013211
