Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-5.730383	-5.458625	-22.337099	0.232216	-0.217995	-0.016082	-0.009759	-0.010396
0.010000	-5.432990	-5.247044	-24.820437	0.255522	-0.283449	-0.002360	-0.011420	-0.010295
0.020000	-4.837787	-5.247012	-23.745882	0.503583	-0.284507	0.065751	-0.011981	-0.021207
0.030000	-6.747623	-5.585491	-20.184642	0.204870	-0.167258	0.031196	-0.008286	-0.010150
0.040000	-6.240259	-6.051060	-20.350919	0.128018	-0.301881	-0.130978	-0.014834	-0.006291
0.050000	-5.177843	-4.908501	-26.310813	0.338664	-0.311023	0.047787	-0.011821	-0.012872
0.060000	-5.560145	-6.389957	-26.308559	0.145263	-0.210365	0.025207	-0.007996	-0.005522
0.070000	-6.366158	-5.246915	-21.095141	0.337681	-0.099362	0.071232	-0.004710	-0.016008
0.080000	-6.451486	-5.373748	-19.690157	0.393215	-0.311862	-0.025007	-0.015838	-0.019970
0.090000	-5.221345	-6.389893	-25.978065	0.145157	-0.253630	-0.041556	-0.009763	-0.005588
0.100000	-5.431316	-4.739036	-23.664322	0.760371	-0.302939	0.152909	-0.012802	-0.032132
0.110000	-6.069184	-5.627833	-21.840973	0.471864	-0.154669	0.072047	-0.007082	-0.021605
0.120000	-6.451905	-5.966408	-20.516166	0.090853	-0.292187	-0.111614	-0.014242	-0.004428
0.130000	-6.450230	-5.331503	-19.358698	0.391122	-0.252166	0.068479	-0.013026	-0.020204
0.140000	-5.560564	-5.627961	-24.489042	0.273677	-0.229906	-0.002743	-0.009388	-0.011175
0.150000	-4.965779	-5.247076	-26.227481	0.206026	-0.310821	-0.002436	-0.011851	-0.007855
0.160000	-4.966616	-5.458690	-26.558200	0.315596	-0.231461	-0.006849	-0.008715	-0.011883
0.170000	-5.813618	-5.204573	-20.186219	0.418234	-0.201825	0.083390	-0.009998	-0.020719
0.180000	-4.667968	-5.035462	-24.571858	0.261877	-0.197038	0.060945	-0.008019	-0.010658
0.190000	-6.834625	-6.347326	-19.604765	-0.039797	-0.260887	-0.184464	-0.013307	0.002030
0.200000	-6.621305	-5.924098	-18.446750	0.038881	-0.250439	-0.099792	-0.013576	-0.002108
0.210000	-5.603647	-5.670207	-20.516005	0.043567	-0.251490	-0.120564	-0.012258	-0.002124
