Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-7.632234	-3.592935	436.790977	1.800168	-6.488423	1.012860	0.014855	0.004121
0.010000	-8.438246	-3.296540	439.687495	1.669457	-6.536632	0.997022	0.014867	0.003797
0.020000	-7.078020	-2.704009	438.031261	1.939148	-6.471484	1.068067	0.014774	0.004427
0.030000	-7.166697	-4.227808	436.046851	1.582566	-6.515883	0.964083	0.014943	0.003629
0.040000	-6.488258	-4.227711	434.309507	1.467056	-6.493503	0.904441	0.014951	0.003378
0.050000	-6.952121	-2.492331	437.536518	1.796990	-6.346490	0.992492	0.014505	0.004107
0.060000	-7.461996	-3.084830	439.276052	1.544060	-6.321259	0.965282	0.014390	0.003515
0.070000	-7.334841	-3.508122	436.462705	1.498582	-6.315476	0.974510	0.014470	0.003433
0.080000	-7.081369	-3.254166	436.132662	1.288032	-6.303464	0.924345	0.014453	0.002953
0.090000	-7.547324	-4.270054	434.977062	0.741616	-6.306391	1.009624	0.014498	0.001705
0.100000	-7.335260	-3.804420	436.219020	0.835048	-6.166998	0.976786	0.014137	0.001914
0.110000	-6.654728	-2.830907	435.224416	1.020122	-6.213848	1.008355	0.014277	0.002344
0.120000	-6.742568	-4.143060	431.586446	0.720033	-6.059849	0.926798	0.014041	0.001668
0.130000	-6.525899	-1.434102	435.061134	1.218378	-5.850334	1.028805	0.013447	0.002800
0.140000	-8.141691	-3.846504	438.377368	0.573053	-5.610120	0.907136	0.012797	0.001307
0.150000	-8.140017	-2.957675	439.950238	0.944163	-5.361636	0.960096	0.012187	0.002146
0.160000	-7.374994	-2.449699	436.060694	1.301483	-5.216285	0.963190	0.011962	0.002985
0.170000	-8.306905	-1.772259	439.372679	1.434335	-4.982703	0.961728	0.011340	0.003265
0.180000	-7.542301	-2.322770	434.326730	1.478623	-4.758139	1.072622	0.010955	0.003404
0.190000	-9.073184	-4.311913	437.890932	0.663971	-4.623078	0.945441	0.010558	0.001516
0.200000	-9.155163	-2.872669	441.283286	1.074546	-4.477692	0.988464	0.010147	0.002435
0.210000	-7.923766	-2.364951	432.014886	1.415902	-4.280663	1.049703	0.009909	0.003277
0.220000	-9.625305	-5.031567	434.090547	0.435465	-4.134161	0.978490	0.009524	0.001003
0.230000	-8.304394	-1.687671	434.167922	1.681287	-4.000847	1.074345	0.009215	0.003872
0.240000	-9.792194	-3.295929	437.980283	0.831833	-3.893521	0.983211	0.008890	0.001899
0.250000	-9.495639	-4.185015	432.685338	0.776372	-3.820489	1.043470	0.008830	0.001794
0.260000	-8.219066	-1.137514	437.732606	1.241511	-3.510181	1.119198	0.008019	0.002836
0.270000	-9.576781	-1.518303	439.553604	1.425178	-3.456018	1.101204	0.007863	0.003242
0.280000	-8.986600	-3.211373	433.267500	0.812815	-3.448612	0.970022	0.007960	0.001876
0.290000	-8.941843	-2.364951	429.957125	1.004401	-3.367366	1.082832	0.007832	0.002336
0.300000	-9.962432	-4.015647	431.865028	0.670022	-3.088644	1.024525	0.007152	0.001551
0.310000	-9.916837	-2.788114	434.181411	1.041276	-2.986925	1.108614	0.006879	0.002398
0.320000	-10.214230	-2.322416	438.900182	0.770325	-2.931344	1.066442	0.006679	0.001755
0.330000	-9.575525	-1.560709	438.816850	1.015107	-2.831128	1.184579	0.006452	0.002313
0.340000	-8.388466	-2.407229	434.017549	0.891125	-2.834388	1.128441	0.006531	0.002053
0.350000	-11.062488	-3.168742	443.701801	0.512822	-2.932061	1.049228	0.006608	0.001156
0.360000	-10.043574	-2.026053	443.287300	0.706133	-2.833436	1.074531	0.006392	0.001593
0.370000	-8.557867	-1.391309	437.327698	1.172815	-2.663303	1.101760	0.006090	0.002682
0.380000	-9.109569	-2.364758	437.906480	1.004443	-2.878517	1.103640	0.006573	0.002294
0.390000	-10.468540	-2.533804	444.197413	0.581364	-2.943110	1.012499	0.006626	0.001309
0.400000	-8.053851	-4.311913	428.970409	0.371259	-3.067421	0.955525	0.007151	0.000865
0.410000	-8.516458	-2.237828	437.740654	0.766374	-2.969134	1.074132	0.006783	0.001751
0.420000	-10.046922	-4.057603	440.555836	0.423219	-3.082163	0.930079	0.006996	0.000961
0.430000	-9.962432	-3.719092	438.319983	0.589231	-3.167665	0.938389	0.007227	0.001344
0.440000	-8.731453	-2.914979	436.002087	0.484471	-3.208020	0.954731	0.007358	0.001111
0.450000	-9.962013	-3.549788	438.981647	0.415117	-3.246859	0.958713	0.007396	0.000946
0.460000	-9.662946	-2.618713	435.005906	0.999542	-3.332011	1.046877	0.007660	0.002298
0.470000	-9.324982	-2.957321	433.598057	0.933191	-3.484769	0.985143	0.008037	0.002152
0.480000	-9.325401	-2.661088	437.323739	0.471550	-3.474484	0.990773	0.007945	0.001078
0.490000	-7.880684	-2.238086	433.349866	0.550864	-3.544490	1.121590	0.008179	0.001271
0.500000	-8.731034	-3.338432	436.577778	0.354922	-3.634618	1.041632	0.008325	0.000813
0.510000	-10.090842	-4.311880	435.585011	0.136841	-3.779416	0.987701	0.008677	0.000314
0.520000	-10.216323	-3.719285	441.708926	-0.058138	-3.824433	1.053113	0.008658	-0.000132
0.530000	-7.202663	-4.185305	428.796084	0.131506	-4.018832	1.171240	0.009372	0.000307
0.540000	-7.584128	-3.253941	434.421330	0.449706	-4.056149	1.120857	0.009337	0.001035
0.550000	-8.220322	-2.576629	437.233775	0.747617	-4.046521	1.102456	0.009255	0.001710
0.560000	-7.585803	-3.804227	434.256115	0.145066	-4.175435	1.079706	0.009615	0.000334
0.570000	-8.644032	-3.380838	437.895664	0.653532	-4.126302	1.150284	0.009423	0.001492
0.580000	-8.222833	-4.100524	435.661034	0.340815	-4.314928	1.075816	0.009904	0.000782
0.590000	-7.923348	-2.449635	438.720223	0.906047	-4.250214	1.086751	0.009688	0.002065
0.600000	-8.520644	-4.439100	435.330187	0.191440	-4.368925	1.046530	0.010036	0.000440
0.610000	-7.756040	-4.312202	434.086619	0.400408	-4.481182	1.086213	0.010323	0.000922
0.620000	-6.397069	-3.169450	430.939237	0.875382	-4.475714	1.102281	0.010386	0.002031
0.630000	-8.095260	-3.550110	435.491248	0.710903	-4.566655	1.018369	0.010486	0.001632
0.640000	-6.057850	-2.322899	432.510497	0.917087	-4.528681	1.066992	0.010471	0.002120
0.650000	-6.568144	-2.873120	433.504650	0.844163	-4.473675	1.032854	0.010320	0.001947
0.660000	-8.181006	-2.872895	435.241704	1.191202	-4.441485	0.967204	0.010205	0.002737
0.670000	-8.989530	-4.396532	437.314081	0.221860	-4.609538	0.894440	0.010541	0.000507
0.680000	-9.200757	-4.058053	436.320991	0.338003	-4.540242	0.970621	0.010406	0.000775
0.690000	-6.736707	-1.687961	434.744805	1.167555	-4.411965	1.055598	0.010148	0.002686
0.700000	-7.928789	-3.761852	433.174704	0.655174	-4.519191	0.921486	0.010433	0.001512
0.710000	-9.114174	-2.449603	441.037251	0.673663	-4.386433	0.993585	0.009946	0.001527
0.720000	-7.330655	-1.899607	432.427488	1.376577	-4.361218	1.073867	0.010085	0.003183
0.730000	-7.756040	-2.661474	433.835208	1.098566	-4.431214	1.051242	0.010214	0.002532
0.740000	-9.793450	-3.296122	440.623201	0.763992	-4.429004	0.998663	0.010052	0.001734
0.750000	-8.432386	-0.883623	440.950539	1.508287	-4.343441	1.090889	0.009850	0.003421
0.760000	-9.113336	-2.703752	437.807439	1.165947	-4.416327	1.081072	0.010087	0.002663
0.770000	-8.648218	-3.338689	433.669253	1.097727	-4.513659	1.030235	0.010408	0.002531
0.780000	-9.114174	-2.492009	438.384901	1.569338	-4.426127	1.001074	0.010096	0.003580
0.790000	-7.502986	-3.677394	431.517794	1.048111	-4.478807	1.026486	0.010379	0.002429
0.800000	-8.180588	-2.915430	434.244654	1.689364	-4.639896	1.042616	0.010685	0.003890
0.810000	-7.757296	-3.550400	431.515637	1.141093	-4.689530	1.036259	0.010868	0.002644
0.820000	-8.521900	-3.127011	434.327922	1.351652	-4.725690	0.967303	0.010880	0.003112
0.830000	-8.308998	-3.338754	435.569043	1.477379	-4.665607	1.028626	0.010712	0.003392
0.840000	-7.715050	-2.619164	435.401543	1.608098	-4.776013	0.989615	0.010969	0.003693
0.850000	-7.248676	-2.915462	434.903903	1.622353	-4.892709	0.975219	0.011250	0.003730
0.860000	-8.141691	-3.211663	437.055780	1.470564	-4.955125	0.892780	0.011338	0.003365
0.870000	-9.369739	-2.746062	440.614316	1.530233	-4.924173	1.002961	0.011176	0.003473
0.880000	-9.032194	-3.888943	438.047905	1.502635	-5.077071	0.959776	0.011590	0.003430
0.890000	-7.336097	-3.296476	434.819123	1.491024	-5.144902	0.906747	0.011832	0.003429
0.900000	-7.801634	-1.984323	433.574299	2.073366	-5.256543	0.923326	0.012124	0.004782
0.910000	-6.867211	-1.730657	430.180883	2.011835	-5.281504	1.035024	0.012277	0.004677
0.920000	-7.633490	-3.550593	431.506205	1.635522	-5.377751	0.950234	0.012463	0.003790
0.930000	-7.801216	-2.534641	435.062582	1.900461	-5.454777	0.976681	0.012538	0.004368
0.940000	-9.925628	-3.846762	437.050276	1.532636	-5.536614	0.928022	0.012668	0.003507
0.950000	-7.588733	-2.407905	434.316365	1.877435	-5.573536	1.061957	0.012833	0.004323
