Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-8.615149	-3.039108	428.808414	-0.086756	-2.876056	1.339841	0.006707	-0.000202
0.010000	-8.486739	-2.785281	426.738741	0.017203	-2.919764	1.419631	0.006842	0.000040
0.020000	-8.910031	-2.404267	431.538719	0.196972	-2.820413	1.437677	0.006536	0.000456
0.030000	-10.523311	-2.784991	434.022893	-0.016910	-2.798238	1.376794	0.006447	-0.000039
0.040000	-8.358328	-2.404331	431.208644	0.097808	-2.734431	1.451751	0.006341	0.000227
0.050000	-10.437983	-2.700339	434.766181	0.293189	-2.803864	1.385866	0.006449	0.000674
0.060000	-11.497468	-3.038850	439.816315	-0.171002	-2.844403	1.444526	0.006467	-0.000389
0.070000	-10.309572	-2.277176	437.166154	0.156592	-2.827202	1.459560	0.006467	0.000358
0.080000	-9.164340	-2.742906	430.295860	0.229462	-2.961632	1.466927	0.006883	0.000533
0.090000	-8.529403	-2.954584	428.145013	0.074517	-2.931456	1.411136	0.006847	0.000174
0.100000	-10.480647	-3.081321	434.435398	0.079609	-2.865467	1.400616	0.006596	0.000183
0.110000	-8.399736	-2.150407	430.626321	0.167812	-3.004323	1.502689	0.006977	0.000390
0.120000	-9.929363	-3.462528	430.462523	-0.298685	-3.137469	1.475773	0.007289	-0.000694
0.130000	-9.207423	-2.827655	427.894825	0.183994	-3.112839	1.474510	0.007275	0.000430
0.140000	-9.375986	-4.012878	427.484090	-0.404079	-3.111332	1.577275	0.007278	-0.000945
0.150000	-9.289403	-2.573667	431.371316	0.072166	-3.076752	1.583321	0.007132	0.000167
0.160000	-8.357072	-2.192782	432.199223	-0.111544	-3.091612	1.532574	0.007153	-0.000258
0.170000	-10.182836	-3.420122	435.428166	-0.367592	-3.129250	1.502118	0.007187	-0.000844
0.180000	-8.697129	-3.758955	428.723601	-0.300769	-3.227488	1.567439	0.007528	-0.000702
0.190000	-8.739793	-3.589554	431.371798	-0.441793	-3.268932	1.530177	0.007578	-0.001024
0.200000	-9.163922	-2.869900	433.688408	-0.212083	-3.189579	1.500590	0.007355	-0.000489
0.210000	-8.826377	-3.674206	429.551702	-0.536684	-3.273343	1.465044	0.007620	-0.001249
0.220000	-10.861275	-2.827365	438.487838	-0.314136	-3.349976	1.470642	0.007640	-0.000716
0.230000	-9.503979	-2.573474	435.840060	-0.292855	-3.225518	1.437391	0.007401	-0.000672
0.240000	-8.316083	-3.928194	428.145431	-0.573835	-3.219267	1.511336	0.007519	-0.001340
0.250000	-10.820704	-4.859108	434.850446	-0.712024	-3.189859	1.448813	0.007336	-0.001637
0.260000	-10.394482	-3.885627	431.209063	-0.526485	-3.090341	1.509370	0.007167	-0.001221
0.270000	-11.627553	-4.562810	435.845532	-0.858495	-3.069727	1.436112	0.007043	-0.001970
0.280000	-10.520381	-3.039075	436.919153	-0.319751	-2.946712	1.546142	0.006744	-0.000732
0.290000	-8.526054	-2.023252	431.783949	0.194783	-3.129502	1.488231	0.007248	0.000451
0.300000	-7.932525	-1.769554	428.475216	0.117087	-2.982306	1.535438	0.006960	0.000273
0.310000	-9.972446	-4.647591	430.466386	-0.770694	-3.000900	1.448123	0.006971	-0.001790
0.320000	-9.716462	-3.420025	432.947437	-0.366611	-2.948532	1.444975	0.006810	-0.000847
0.330000	-9.929363	-3.631671	430.962416	-0.620796	-2.978952	1.432269	0.006912	-0.001440
0.340000	-8.739793	-2.362053	430.962158	-0.350780	-2.782744	1.501097	0.006457	-0.000814
0.350000	-9.886281	-3.716452	430.053495	-0.633006	-2.828077	1.498006	0.006576	-0.001472
0.360000	-9.164759	-3.758665	429.723516	-0.895581	-2.813451	1.459391	0.006547	-0.002084
0.370000	-11.457734	-4.647462	432.290378	-0.969080	-2.794158	1.436968	0.006464	-0.002242
0.380000	-8.144589	-2.912275	430.052657	-0.340611	-2.684840	1.532860	0.006243	-0.000792
0.390000	-9.459640	-2.277176	433.195049	0.058520	-2.787174	1.496700	0.006434	0.000135
0.400000	-11.117678	-4.435784	433.944358	-0.681649	-2.757716	1.428967	0.006355	-0.001571
0.410000	-10.014273	-4.562874	433.282663	-0.807888	-2.724690	1.450345	0.006288	-0.001865
0.420000	-8.654046	-2.531196	430.713193	0.170569	-2.629682	1.474022	0.006105	0.000396
0.430000	-9.717299	-4.012460	431.709020	-0.585652	-2.780187	1.377909	0.006440	-0.001357
0.440000	-9.418650	-2.700436	431.375758	0.145598	-2.626635	1.437215	0.006089	0.000338
0.450000	-11.245251	-3.970118	435.350500	-0.456028	-2.713956	1.385809	0.006234	-0.001047
