Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-7.299744	-5.712388	-19.274787	0.260477	-0.223446	0.006994	-0.011593	-0.013514
0.010000	-6.835881	-6.855269	-20.927994	-0.180708	-0.241261	-0.264943	-0.011528	0.008635
0.020000	-6.962617	-6.474287	-22.999052	0.281135	-0.277251	-0.109733	-0.012055	-0.012224
0.030000	-6.284179	-7.067012	-25.066954	-0.136941	-0.354236	-0.233470	-0.014132	0.005463
0.040000	-6.410496	-7.109257	-22.086911	-0.069033	-0.220966	-0.173496	-0.010004	0.003126
0.050000	-6.493731	-6.051124	-20.680704	0.061909	-0.194931	-0.047058	-0.009426	-0.002994
0.060000	-5.645055	-5.162328	-23.000566	0.515869	-0.233741	0.063739	-0.010162	-0.022429
0.070000	-4.881707	-6.093660	-27.881912	0.147843	-0.307098	-0.034018	-0.011014	-0.005302
0.080000	-6.408403	-4.908211	-18.034889	0.403603	-0.249953	0.047387	-0.013859	-0.022379
0.090000	-4.202431	-6.009008	-27.550678	0.176719	-0.214807	-0.012015	-0.007797	-0.006414
0.100000	-5.900621	-6.686159	-23.824191	-0.271088	-0.226530	-0.144796	-0.009508	0.011379
0.110000	-6.961780	-6.051060	-18.860768	-0.070826	-0.356224	-0.213122	-0.018887	0.003755
0.120000	-5.728709	-4.950585	-19.359149	0.439002	-0.237370	0.074096	-0.012261	-0.022677
0.130000	-6.621305	-5.839446	-20.350339	0.117821	-0.240698	-0.064057	-0.011828	-0.005790
0.140000	-5.857957	-6.432139	-22.005157	0.047374	-0.244061	-0.084603	-0.011091	-0.002153
0.150000	-6.027776	-6.008847	-23.080838	0.076778	-0.202626	-0.068921	-0.008779	-0.003326
0.160000	-6.239003	-5.627800	-21.095914	0.289814	-0.232336	-0.005816	-0.011013	-0.013738
0.170000	-5.814874	-5.670207	-25.565560	0.259367	-0.351511	-0.039681	-0.013749	-0.010145
0.180000	-5.264427	-6.135841	-23.910066	0.347751	-0.245478	-0.050774	-0.010267	-0.014544
0.190000	-4.668805	-6.051318	-26.806038	0.162122	-0.266922	-0.004204	-0.009958	-0.006048
0.200000	-7.004444	-6.178118	-21.756675	0.018521	-0.269236	-0.126315	-0.012375	-0.000851
0.210000	-6.114778	-6.474352	-21.674824	0.082366	-0.315896	-0.217711	-0.014574	-0.003800
0.220000	-6.196339	-5.966505	-22.833741	0.422073	-0.160896	0.081971	-0.007046	-0.018485
0.230000	-6.152838	-4.569668	-17.703912	0.486649	-0.197930	0.144556	-0.011180	-0.027488
0.240000	-5.560564	-5.924227	-23.412330	0.172128	-0.200119	-0.026871	-0.008548	-0.007352
0.250000	-5.519574	-6.220493	-24.653966	0.070580	-0.287643	-0.138349	-0.011667	-0.002863
0.260000	-5.987623	-6.220396	-24.654643	0.103747	-0.389594	-0.228064	-0.015802	-0.004208
0.270000	-6.791543	-6.601410	-19.603928	-0.093841	-0.179354	-0.112871	-0.009149	0.004787
0.280000	-5.095027	-6.389861	-24.984267	0.078851	-0.187892	-0.092807	-0.007520	-0.003156
0.290000	-5.563494	-7.532678	-24.402587	-0.346185	-0.160786	-0.244156	-0.006589	0.014186
0.300000	-7.343245	-5.712324	-16.379331	0.309694	-0.314586	-0.059115	-0.019206	-0.018908
0.310000	-5.091678	-4.527358	-20.933017	0.766342	-0.216796	0.163661	-0.010357	-0.036609
0.320000	-7.258754	-7.109257	-22.335200	-0.184790	-0.331275	-0.214709	-0.014832	0.008273
