Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	4.329083	1.678042	773.020979	-5.250045	33.262052	-0.253011	-0.044810	-0.006441
0.010000	5.815776	3.498259	811.504623	-5.624282	33.327919	-0.177303	-0.042769	-0.006573
0.020000	4.320547	1.525479	770.375531	-5.672916	33.460033	-0.232712	-0.045231	-0.006984
0.030000	4.243726	1.576310	771.781213	-5.593032	33.367230	-0.251197	-0.045024	-0.006873
0.040000	4.031303	1.373157	773.191867	-6.692375	33.327241	-0.273817	-0.044888	-0.008209
0.050000	3.861206	1.263000	770.709120	-6.455255	33.457977	-0.269022	-0.045209	-0.007943
0.060000	4.030509	1.347573	772.198682	-6.161709	33.605414	-0.270867	-0.045321	-0.007567
0.070000	3.699292	1.118957	770.628770	-6.796038	33.619060	-0.276454	-0.045431	-0.008364
0.080000	3.657231	1.110413	774.936346	-7.061090	34.034682	-0.248719	-0.045737	-0.008641
0.090000	3.520572	1.152748	773.692029	-6.682550	33.859300	-0.275935	-0.045575	-0.008191
0.100000	3.359187	1.076406	772.123713	-7.026212	34.218816	-0.255407	-0.046152	-0.008630
0.110000	3.410401	1.228801	774.029803	-7.646114	34.271044	-0.243188	-0.046109	-0.009368
0.120000	3.018993	1.304986	768.648286	-7.169292	34.222016	-0.264062	-0.046365	-0.008846
0.130000	3.009575	1.457261	770.054437	-7.028134	34.231808	-0.273851	-0.046294	-0.008656
0.140000	2.593796	1.287947	769.559086	-7.251738	34.271395	-0.267242	-0.046377	-0.008937
0.150000	2.245419	0.678380	773.370162	-7.421530	34.692070	-0.295245	-0.046715	-0.009101
0.160000	2.865615	1.397706	776.017168	-7.059675	34.801863	-0.209792	-0.046703	-0.008628
0.170000	2.024373	0.457995	769.232116	-7.377723	34.740781	-0.267043	-0.047033	-0.009096
0.180000	2.202740	0.720330	772.709332	-7.655831	34.829261	-0.237924	-0.046940	-0.009396
0.190000	1.804561	0.280017	771.803976	-8.081191	35.217102	-0.204110	-0.047519	-0.009930
0.200000	1.523500	0.169920	771.554314	-8.026433	35.074561	-0.231922	-0.047342	-0.009866
0.210000	1.625841	-0.058672	773.212656	-8.081877	35.457079	-0.223698	-0.047755	-0.009913
0.220000	1.625047	-0.109430	771.640278	-8.261357	35.387342	-0.263166	-0.047758	-0.010153
0.230000	1.421689	0.229102	774.371096	-8.757992	35.129530	-0.212869	-0.047243	-0.010726
0.240000	1.709963	0.220631	774.702132	-8.459874	35.302435	-0.231349	-0.047456	-0.010356
0.250000	1.701603	0.000594	771.390339	-8.779891	34.963915	-0.249535	-0.047202	-0.010794
0.260000	1.897925	0.025901	776.278015	-9.261561	35.361110	-0.196941	-0.047438	-0.011315
0.270000	1.923091	0.076780	773.375761	-8.850137	34.855624	-0.220051	-0.046935	-0.010853
0.280000	1.854893	0.008994	773.044301	-8.780668	34.832472	-0.222439	-0.046924	-0.010772
0.290000	2.229318	0.017502	775.942093	-8.897360	34.960029	-0.202455	-0.046920	-0.010875
0.300000	2.576901	0.093663	768.738620	-8.685011	34.648216	-0.218891	-0.046937	-0.010714
0.310000	2.747791	0.178212	778.094339	-9.170161	34.925519	-0.158844	-0.046744	-0.011177
0.320000	2.177222	-1.218540	764.359403	-10.358553	34.637912	-0.300498	-0.047192	-0.012852
0.330000	2.662081	-0.177240	769.732530	-9.135507	34.533137	-0.223620	-0.046721	-0.011256
0.340000	2.559741	-0.524244	772.713094	-9.582490	34.448956	-0.272118	-0.046427	-0.011761
0.350000	2.466907	-0.321235	772.466534	-9.906612	34.513931	-0.212216	-0.046530	-0.012163
0.360000	2.815548	-0.092595	772.962267	-9.785135	34.471096	-0.197519	-0.046442	-0.012006
0.370000	2.763892	-0.473353	772.794316	-9.104861	34.468716	-0.273003	-0.046449	-0.011173
0.380000	2.509585	-0.134761	770.724034	-10.031025	33.850225	-0.234489	-0.045738	-0.012343
0.390000	2.543463	-0.100850	773.619084	-9.453745	33.921776	-0.242922	-0.045663	-0.011589
0.400000	2.542581	-0.278540	772.294434	-9.643636	33.762633	-0.300821	-0.045527	-0.011842
0.410000	2.882510	0.060245	774.358592	-8.849340	33.550917	-0.302451	-0.045121	-0.010838
0.420000	3.017052	-0.541019	757.312484	-9.579195	33.455881	-0.352244	-0.046006	-0.011996
0.430000	2.661905	-0.032872	773.201001	-9.010084	33.579843	-0.299277	-0.045228	-0.011051
0.440000	2.636209	-0.329154	773.283581	-9.045191	33.489073	-0.324002	-0.045100	-0.011093
0.450000	2.729132	-0.489948	771.710523	-8.954460	33.443685	-0.359771	-0.045131	-0.011004
0.460000	2.967426	-0.464725	773.369521	-9.352866	33.733254	-0.312686	-0.045424	-0.011469
0.470000	2.628203	-0.015977	771.131885	-9.258291	33.369119	-0.282770	-0.045064	-0.011386
0.480000	2.814489	0.001147	771.047261	-9.010819	33.248955	-0.335962	-0.044907	-0.011083
0.490000	2.669911	0.195888	771.791872	-9.003803	33.232207	-0.339313	-0.044841	-0.011064
0.500000	2.542405	0.204276	771.544801	-9.020569	33.355111	-0.329572	-0.045021	-0.011088
0.510000	2.814048	0.458427	774.356524	-8.735336	33.249364	-0.353798	-0.044716	-0.010698
0.520000	2.644128	0.162074	770.967163	-9.365831	33.389588	-0.361750	-0.045102	-0.011521
0.530000	2.644304	0.492146	774.027933	-9.167094	33.340383	-0.324217	-0.044857	-0.011232
0.540000	2.668852	0.416069	771.706822	-8.401843	33.202375	-0.380441	-0.044806	-0.010325
0.550000	2.516798	0.577007	768.892399	-8.475320	33.075529	-0.356829	-0.044798	-0.010454
0.560000	2.839214	0.424481	772.624228	-9.146829	33.736826	-0.354403	-0.045473	-0.011227
0.570000	2.541346	0.619318	772.119505	-7.997896	33.246026	-0.386156	-0.044841	-0.009824
0.580000	2.796888	0.754853	772.700118	-7.822384	33.506677	-0.365126	-0.045158	-0.009601
0.590000	2.584201	0.619498	773.361823	-7.848796	33.397090	-0.401122	-0.044972	-0.009625
0.600000	2.728691	0.847922	773.860149	-8.190719	33.463575	-0.362693	-0.045033	-0.010038
0.610000	2.754210	1.059667	774.106857	-8.217488	33.256254	-0.369369	-0.044739	-0.010067
0.620000	2.474031	0.890461	772.202891	-8.324889	33.113419	-0.391444	-0.044657	-0.010224
0.630000	2.941554	1.161328	772.283223	-7.460833	33.245303	-0.355563	-0.044830	-0.009162
0.640000	2.822142	1.254372	770.462393	-8.193273	32.881690	-0.360692	-0.044445	-0.010085
0.650000	2.771987	1.144360	772.533393	-8.502531	32.968774	-0.342640	-0.044443	-0.010438
0.660000	2.992857	1.305275	771.869050	-8.245448	32.820461	-0.344649	-0.044281	-0.010131
0.670000	2.864733	1.169847	771.206151	-8.139563	32.754659	-0.382115	-0.044230	-0.010009
0.680000	3.068708	0.958078	770.129911	-7.814719	32.853734	-0.363794	-0.044426	-0.009623
0.690000	3.129428	1.203590	767.813328	-8.157261	32.796771	-0.306542	-0.044483	-0.010076
0.700000	2.805600	0.949727	770.046074	-7.897135	32.672265	-0.376629	-0.044185	-0.009726
0.710000	3.112092	1.068067	767.895761	-8.167167	32.726352	-0.313940	-0.044383	-0.010087
0.720000	2.705377	1.144360	770.874776	-8.005751	32.746931	-0.289706	-0.044239	-0.009849
0.730000	3.104086	1.347669	772.857626	-7.552533	32.567787	-0.320550	-0.043884	-0.009268
0.740000	3.121334	1.237501	773.272539	-7.629922	32.657984	-0.296185	-0.043982	-0.009358
0.750000	2.994798	1.178007	771.625230	-8.851337	33.068598	-0.229649	-0.044630	-0.010879
0.760000	3.342469	1.499956	775.095537	-7.808257	32.887287	-0.276314	-0.044186	-0.009554
0.770000	3.114210	1.457501	769.965658	-8.070252	32.895541	-0.216607	-0.044492	-0.009940
