Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	2.062605	1.023841	525.896010	10.205115	30.374725	-0.238530	-0.060149	0.018403
0.010000	2.147610	1.379401	524.652839	10.370139	30.249628	-0.211536	-0.060043	0.018745
0.020000	2.325183	1.463998	527.300501	10.332480	30.179048	-0.222685	-0.059602	0.018583
0.030000	2.079236	1.227054	524.569830	9.698875	29.898609	-0.248462	-0.059356	0.017535
0.040000	2.367862	1.320147	526.060262	9.727274	30.031840	-0.235771	-0.059452	0.017536
0.050000	2.435883	1.370953	523.907464	9.857407	29.975341	-0.229196	-0.059584	0.017844
0.060000	2.232261	1.387897	524.817220	9.906088	29.916030	-0.227451	-0.059363	0.017901
0.070000	2.554501	1.353938	523.822989	10.272003	29.951287	-0.222063	-0.059545	0.018597
0.080000	2.529335	1.201579	523.908251	9.832490	30.059257	-0.225566	-0.059750	0.017799
0.090000	2.452513	1.404720	526.224219	9.921563	29.956595	-0.224535	-0.059284	0.017881
0.100000	2.529511	1.379353	526.886776	9.955938	30.019901	-0.207412	-0.059335	0.017920
0.110000	2.333543	1.066248	526.224792	9.739368	29.911053	-0.277495	-0.059194	0.017552
0.120000	2.521417	1.252349	527.714969	9.663998	29.959974	-0.198417	-0.059123	0.017367
0.130000	2.547730	1.125310	526.308694	9.719905	30.070357	-0.163224	-0.059500	0.017515
0.140000	2.470202	0.854455	527.632110	9.765829	29.987330	-0.231512	-0.059187	0.017553
0.150000	2.572896	0.998366	525.562936	9.908116	30.041727	-0.188333	-0.059527	0.017879
0.160000	2.607127	1.133818	526.390320	9.669824	29.904363	-0.171051	-0.059162	0.017422
0.170000	2.691337	1.057524	524.899782	9.905357	29.908287	-0.182442	-0.059338	0.017897
0.180000	2.615663	1.235394	522.913085	9.963205	29.884613	-0.159031	-0.059516	0.018070
0.190000	2.912560	1.328499	524.815393	9.875575	29.730282	-0.158010	-0.058994	0.017846
0.200000	2.871205	1.438403	524.486952	9.406936	29.847378	-0.086476	-0.059264	0.017010
0.210000	2.973016	1.421483	526.059585	9.589614	29.961716	-0.090170	-0.059313	0.017288
0.220000	3.201980	1.413108	524.817031	10.003889	30.022315	-0.110700	-0.059573	0.018078
0.230000	2.811455	1.150653	524.072908	9.536751	29.854371	-0.129925	-0.059324	0.017258
0.240000	2.786200	1.082759	524.406983	9.275250	30.111360	-0.098310	-0.059797	0.016774
0.250000	2.989646	1.023529	523.494996	9.724978	30.131066	-0.114218	-0.059940	0.017618
0.260000	2.624816	1.074419	529.040109	9.407282	30.004896	-0.125266	-0.059064	0.016864
0.270000	3.108970	1.167332	525.980680	9.287404	30.315804	-0.069715	-0.060023	0.016746
0.280000	2.930955	1.048848	527.638745	9.061216	30.565631	-0.075217	-0.060327	0.016287
0.290000	3.048514	0.955887	524.158960	9.661745	30.372418	-0.153499	-0.060344	0.017481
0.300000	2.879829	1.091207	528.050091	9.770530	30.613109	-0.081740	-0.060374	0.017548
0.310000	2.803713	0.913289	523.914357	9.382444	30.708242	-0.059602	-0.061040	0.016984
0.320000	2.948291	1.209522	523.996813	9.417818	30.705287	-0.019111	-0.061024	0.017045
0.330000	2.812425	0.862434	523.254796	9.054059	30.867414	-0.045168	-0.061433	0.016410
0.340000	2.735957	1.192615	524.412578	9.203462	30.844076	-0.030569	-0.061251	0.016644
0.350000	2.574484	1.048608	520.855374	9.161317	30.984853	-0.031261	-0.061951	0.016681
0.360000	2.065605	1.319522	529.133773	9.378848	31.398446	-0.001712	-0.061796	0.016810
0.370000	1.733682	1.133229	525.162929	9.123549	31.461473	-0.039784	-0.062388	0.016476
0.380000	1.173148	1.251629	526.323583	9.580990	31.931447	-0.023388	-0.063180	0.017264
0.390000	1.037106	1.302387	526.823442	9.148086	32.163326	-0.023680	-0.063579	0.016468
0.400000	0.994427	0.972290	524.589334	9.346494	32.270218	-0.064156	-0.064062	0.016897
0.410000	0.901417	1.243121	529.804479	9.547662	32.574405	-0.020888	-0.064029	0.017091
0.420000	1.070014	1.090774	526.162671	9.522456	32.502582	-0.080814	-0.064330	0.017164
0.430000	0.875721	1.183855	525.834336	9.186999	32.691829	-0.032228	-0.064745	0.016569
0.440000	0.908629	1.192387	526.247657	9.500963	32.782907	-0.082374	-0.064874	0.017122
0.450000	0.738709	1.293855	525.917007	9.595264	32.893994	-0.061494	-0.065135	0.017303
0.460000	0.551981	1.192315	522.440728	9.799231	32.924391	-0.075397	-0.065629	0.017788
0.470000	0.875280	1.378572	527.987329	9.640637	33.089477	-0.036273	-0.065265	0.017317
0.480000	0.739238	1.497020	522.938077	9.883922	33.072468	-0.024310	-0.065862	0.017925
0.490000	0.543622	1.319270	528.152602	10.173211	33.272245	-0.056830	-0.065605	0.018267
0.500000	0.586742	1.437730	524.264255	9.688227	33.204215	-0.012533	-0.065957	0.017526
0.510000	0.332435	1.607056	520.621301	10.143973	33.211545	0.009932	-0.066433	0.018478
0.520000	0.255613	1.615528	527.575559	9.679263	33.307876	-0.008689	-0.065747	0.017399
0.530000	0.034038	1.446274	525.256254	10.217332	33.277185	-0.064248	-0.065977	0.018448
0.540000	0.035096	1.751075	526.665781	9.358549	33.207693	-0.010086	-0.065663	0.016852
0.550000	0.145002	1.903506	525.589116	9.533371	33.202969	-0.024643	-0.065788	0.017202
0.560000	0.203781	1.547922	522.110711	10.477795	33.304834	-0.066978	-0.066430	0.019032
0.570000	0.101794	1.683494	530.802323	10.188795	33.410117	-0.085313	-0.065548	0.018204
0.580000	0.382149	1.666550	525.257720	10.504913	33.591804	-0.071855	-0.066601	0.018967
0.590000	0.399309	2.005215	526.828205	10.438742	33.324645	-0.049815	-0.065874	0.018791
0.600000	0.619650	1.835841	527.492399	10.115934	33.434500	-0.063541	-0.066008	0.018187
0.610000	0.882492	1.835925	524.345540	9.950692	33.128968	-0.088543	-0.065797	0.017998
0.620000	0.951396	1.988259	524.924219	10.158369	33.162210	-0.031407	-0.065791	0.018353
0.630000	0.738267	2.030642	523.516262	9.941457	32.903439	-0.075105	-0.065453	0.018009
0.640000	0.856885	2.047561	523.762717	10.519761	32.958960	-0.078844	-0.065532	0.019048
0.650000	0.721196	2.064613	524.094643	10.221111	32.912657	-0.094653	-0.065399	0.018496
0.660000	0.949896	2.039306	520.450413	10.785504	32.823996	-0.127482	-0.065679	0.019653
0.670000	1.247058	2.360883	522.767889	10.405622	32.699423	-0.083861	-0.065140	0.018877
0.680000	1.212298	1.920774	520.947761	10.394042	32.737208	-0.161403	-0.065443	0.018922
0.690000	1.425073	2.200196	524.175567	10.264349	32.717967	-0.130826	-0.065002	0.018571
0.700000	1.365852	2.064733	525.998797	9.840504	32.814498	-0.131461	-0.064968	0.017742
0.710000	1.697334	2.140918	522.683689	10.896371	32.730935	-0.103420	-0.065213	0.019771
0.720000	1.680351	2.251015	528.976770	10.029737	32.750512	-0.108380	-0.064476	0.017982
0.730000	1.519054	2.090268	525.661407	11.394940	32.742641	-0.132639	-0.064867	0.020558
0.740000	1.646031	2.090136	526.406548	11.080403	32.639510	-0.124439	-0.064571	0.019962
0.750000	1.561292	2.047838	528.891635	10.287733	32.556120	-0.130556	-0.064104	0.018447
0.760000	1.773008	1.954781	519.206857	10.475414	32.416295	-0.162633	-0.065019	0.019134
0.770000	1.713964	2.013987	523.261899	10.753398	32.523211	-0.135529	-0.064728	0.019490
0.780000	1.509724	2.039366	520.695737	10.537268	32.344279	-0.152545	-0.064689	0.019192
0.790000	1.204203	2.157934	524.753075	9.918666	32.320047	-0.155108	-0.064141	0.017926
0.800000	1.586281	2.073277	523.181122	9.972709	32.407693	-0.153981	-0.064508	0.018078
0.810000	1.415655	1.904011	522.518287	9.881572	32.260380	-0.207448	-0.064296	0.017935
0.820000	1.789374	1.954781	525.662745	9.911846	32.238934	-0.190566	-0.063869	0.017882
0.830000	1.951817	2.022579	523.758057	10.123937	32.196915	-0.151725	-0.064018	0.018331
0.840000	1.636790	1.726345	523.922330	10.038913	31.963249	-0.221306	-0.063533	0.018172
0.850000	1.901132	1.785359	526.655935	10.184614	32.383520	-0.127160	-0.064034	0.018340
0.860000	1.594905	1.683830	525.412042	10.603246	32.259561	-0.169010	-0.063940	0.019139
0.870000	1.570710	1.912398	528.312129	9.780964	32.328109	-0.107533	-0.063724	0.017558
0.880000	1.587252	1.793794	523.261625	10.498846	32.398038	-0.113847	-0.064479	0.019028
0.890000	1.731212	1.539775	524.255833	10.180107	32.365188	-0.135822	-0.064291	0.018416
0.900000	1.757437	1.802242	526.159628	9.952035	32.316994	-0.096099	-0.063963	0.017938
0.910000	1.773891	1.599125	522.434260	10.210466	32.287638	-0.137605	-0.064361	0.018535
0.920000	1.578981	1.776803	526.822674	9.522888	32.228965	-0.100802	-0.063709	0.017143
0.930000	1.696981	1.489017	523.923652	10.480272	32.383516	-0.154975	-0.064368	0.018971
0.940000	1.799586	1.954697	524.171125	10.044047	32.100401	-0.109584	-0.063776	0.018172
0.950000	1.893126	1.658343	522.103480	9.711150	32.094603	-0.113033	-0.064017	0.017640
0.960000	2.020015	1.734444	524.834067	10.186901	32.289874	-0.107595	-0.064071	0.018408
0.970000	1.901926	1.954613	524.007466	9.481494	32.065421	-0.078441	-0.063726	0.017160
0.980000	1.672962	1.759835	526.079192	9.540308	32.422131	-0.071075	-0.064181	0.017198
0.990000	1.553374	1.785263	527.648658	9.985539	32.267735	-0.103600	-0.063685	0.017948
1.000000	1.663632	1.632940	528.808566	9.827258	32.352563	-0.126941	-0.063713	0.017624
1.010000	1.757525	1.539775	523.926287	9.650421	32.326656	-0.104763	-0.064255	0.017468
1.020000	2.190641	1.717585	525.415442	9.674856	32.287994	-0.089174	-0.063996	0.017463
1.030000	1.952435	1.505840	526.908000	9.188334	32.415695	-0.108527	-0.064067	0.016538
1.040000	2.207448	1.675226	527.733899	9.775751	32.507647	-0.092798	-0.064149	0.017568
1.050000	2.088389	1.793854	524.586445	9.836460	32.223577	-0.112365	-0.063970	0.017783
1.060000	2.326154	1.776791	527.236125	9.737728	32.354415	-0.087363	-0.063907	0.017516
1.070000	2.393910	1.649787	522.188041	9.463203	32.247775	-0.098077	-0.064312	0.017187
1.080000	2.454013	1.734420	523.180105	10.187123	32.469439	-0.058314	-0.064631	0.018466
1.090000	2.020544	1.726021	527.152628	9.822872	32.290111	-0.096828	-0.063790	0.017672
1.100000	2.054775	1.429571	523.679642	9.175759	32.330902	-0.080932	-0.064294	0.016617
1.110000	2.004355	1.564962	524.093135	9.814476	32.616752	-0.039491	-0.064811	0.017760
1.120000	2.038322	1.598981	528.397159	9.613793	32.579048	-0.065056	-0.064209	0.017255
1.130000	1.894626	1.573446	525.834079	9.267858	32.720773	-0.020571	-0.064802	0.016715
1.140000	2.122796	1.353397	527.985349	9.741520	32.890966	-0.081618	-0.064874	0.017498
1.150000	2.182370	1.497392	528.233163	9.982728	32.963463	-0.078201	-0.064987	0.017923
1.160000	2.165740	1.615780	527.407372	9.712430	33.061821	-0.035410	-0.065283	0.017465
1.170000	2.114261	1.802182	530.135556	10.348423	33.010162	-0.069575	-0.064845	0.018513
1.180000	1.673491	1.895143	527.738812	9.765053	33.137620	-0.014754	-0.065391	0.017548
1.190000	1.740718	1.692014	525.587564	9.576569	33.100809	-0.062207	-0.065586	0.017280
1.200000	1.825193	1.709041	527.737623	10.336623	33.264209	-0.090322	-0.065641	0.018575
1.210000	1.747666	1.581929	523.352248	10.161237	33.289774	-0.120632	-0.066242	0.018413
1.220000	1.849918	1.768103	524.263960	9.837561	33.344469	-0.081703	-0.066235	0.017796
