Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	0.038511	0.105162	578.543405	0.972199	5.261761	-0.161598	-0.009471	0.001594
0.010000	0.181942	-0.097967	576.885214	1.511609	5.149426	-0.206738	-0.009296	0.002485
0.020000	0.352391	0.155981	579.037716	1.432838	5.237339	-0.175989	-0.009419	0.002347
0.030000	0.147622	-0.326535	576.224546	0.827674	4.988628	-0.223641	-0.009016	0.001362
0.040000	0.343415	0.020589	580.031520	0.942817	5.077972	-0.206405	-0.009117	0.001542
0.050000	0.164606	0.105342	578.539175	1.005008	4.771321	-0.241075	-0.008589	0.001647
0.060000	0.266505	0.189928	578.125429	1.150010	4.845692	-0.227801	-0.008729	0.001887
0.070000	0.469862	-0.140265	579.784236	0.470714	4.974639	-0.242517	-0.008935	0.000770
0.080000	0.367522	-0.089315	576.303281	1.097458	4.631811	-0.285216	-0.008370	0.001806
0.090000	0.460621	0.003874	579.446015	1.225013	4.418120	-0.307151	-0.007940	0.002005
0.100000	0.562873	-0.055476	580.687848	1.244212	4.492712	-0.278473	-0.008057	0.002032
0.110000	0.681932	-0.140037	578.037739	1.017030	4.140478	-0.288407	-0.007460	0.001669
0.120000	0.876577	-0.021481	579.772605	1.292315	3.901813	-0.318175	-0.007009	0.002114
0.130000	0.782772	-0.080771	576.543928	1.179557	3.728160	-0.329200	-0.006734	0.001940
0.140000	1.318405	0.537268	577.781657	1.695809	3.545545	-0.304205	-0.006391	0.002784
0.150000	1.207529	0.334103	577.369908	0.927828	3.430768	-0.328211	-0.006188	0.001524
0.160000	1.445030	0.266365	577.616276	1.444129	3.432331	-0.334949	-0.006188	0.002371
0.170000	1.300540	0.486522	576.621768	0.937056	3.027968	-0.348750	-0.005469	0.001541
0.180000	1.445471	0.274801	574.138996	1.113201	3.094201	-0.313762	-0.005612	0.001839
0.190000	1.479614	0.494873	577.198724	1.350315	2.927444	-0.299160	-0.005282	0.002219
0.200000	1.419952	0.088459	575.461010	1.552157	3.033648	-0.299299	-0.005490	0.002558
0.210000	1.251267	0.274717	577.364995	1.129225	2.896572	-0.257728	-0.005225	0.001855
0.220000	1.523704	0.570987	575.543508	1.214431	2.869781	-0.222961	-0.005193	0.002001
0.230000	1.047556	0.308664	579.514883	1.756180	2.946743	-0.267880	-0.005295	0.002874
0.240000	1.183510	0.511769	578.935968	1.101181	2.684870	-0.252207	-0.004830	0.001804
0.250000	1.201111	0.562551	577.363019	1.611891	2.874387	-0.224896	-0.005185	0.002648
0.260000	1.066216	0.520156	581.007652	1.017778	2.987353	-0.178036	-0.005355	0.001661
0.270000	1.490884	0.765620	578.357907	1.006281	2.828686	-0.165304	-0.005093	0.001650
0.280000	1.167762	0.198483	578.937733	1.348076	3.001920	-0.196458	-0.005400	0.002208
0.290000	1.534004	0.841853	580.258386	1.482226	2.682101	-0.145494	-0.004814	0.002423
0.300000	1.534181	0.723177	579.515222	1.504694	2.890556	-0.112512	-0.005194	0.002462
0.310000	1.457624	0.680843	577.945159	0.696092	2.797136	-0.119105	-0.005040	0.001142
0.320000	1.458330	0.917978	581.501281	1.230222	2.748065	-0.105859	-0.004921	0.002006
0.330000	1.584601	0.630108	577.445473	1.459837	2.763592	-0.142569	-0.004984	0.002398
0.340000	1.890475	0.858713	578.683669	1.763012	2.530213	-0.138124	-0.004553	0.002889
0.350000	1.806000	1.044922	576.697270	1.754317	2.506080	-0.114583	-0.004525	0.002885
0.360000	1.916612	1.027967	577.359169	1.523243	2.392281	-0.102619	-0.004315	0.002502
0.370000	2.026164	1.112684	579.178660	1.750567	2.358081	-0.143644	-0.004240	0.002866
0.380000	2.017099	0.672467	574.131894	1.623592	2.466237	-0.167802	-0.004473	0.002682
0.390000	1.804765	0.901167	580.502947	1.826816	2.387310	-0.190246	-0.004283	0.002984
0.400000	1.635992	0.934910	581.251085	1.113475	2.468558	-0.131486	-0.004423	0.001817
0.410000	1.584071	0.807954	578.850898	1.235764	2.495602	-0.174243	-0.004490	0.002025
0.420000	1.618303	1.019639	581.333414	1.556293	2.616756	-0.169094	-0.004688	0.002539
0.430000	1.184304	0.850445	578.601298	1.184060	2.287682	-0.228600	-0.004117	0.001941
0.440000	1.336712	0.596450	580.589206	1.030651	2.414310	-0.242306	-0.004331	0.001684
0.450000	1.422157	0.697966	581.750369	1.091840	2.776113	-0.208489	-0.004970	0.001780
0.460000	1.429458	0.545631	575.955084	1.265271	2.597124	-0.262909	-0.004696	0.002083
0.470000	1.455771	0.850361	579.846320	0.803274	2.588819	-0.224219	-0.004649	0.001314
0.480000	1.140479	0.562635	578.438917	1.032482	2.603333	-0.286564	-0.004687	0.001693
0.490000	1.114254	0.537328	580.340268	1.347764	2.493138	-0.330407	-0.004474	0.002202
0.500000	1.123143	0.723501	578.025172	0.875758	2.552816	-0.302855	-0.004599	0.001437
0.510000	0.765877	0.461203	580.755799	1.301813	2.665127	-0.351455	-0.004779	0.002126
0.520000	1.097182	0.698194	574.713272	1.208551	2.491597	-0.336400	-0.004515	0.001994
0.530000	0.833634	0.579578	576.455408	0.403155	2.627957	-0.334334	-0.004748	0.000663
0.540000	0.825539	0.774344	579.268322	0.624917	2.647881	-0.326991	-0.004760	0.001023
0.550000	1.020714	0.892864	578.438982	0.817832	2.538046	-0.330975	-0.004569	0.001341
0.560000	0.918991	0.647328	577.778569	0.333369	2.493207	-0.321224	-0.004494	0.000547
0.570000	1.123143	0.723525	581.171012	0.941538	2.712098	-0.306618	-0.004860	0.001536
0.580000	0.825980	0.520312	576.950400	0.703504	2.607974	-0.300954	-0.004707	0.001156
