Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	1.517312	0.845098	714.582836	9.311012	14.982095	-0.280831	-0.021834	0.012357
0.010000	1.186448	0.844930	715.579701	8.318031	14.966102	-0.246561	-0.021780	0.011024
0.020000	1.059118	0.836470	713.014367	8.103742	14.870226	-0.247910	-0.021719	0.010779
0.030000	1.025240	1.098913	712.680804	8.653715	14.829001	-0.239552	-0.021669	0.011516
0.040000	0.940942	0.988781	712.681463	8.625981	14.884509	-0.205959	-0.021750	0.011479
0.050000	1.280606	0.954858	711.771133	8.478798	14.831152	-0.192564	-0.021700	0.011297
0.060000	1.136469	1.064894	712.514149	8.986438	14.834344	-0.179689	-0.021682	0.011961
0.070000	1.170612	0.980261	712.680168	9.255208	15.034724	-0.177646	-0.021969	0.012316
0.080000	1.001221	1.200369	713.671399	9.079133	14.688921	-0.159002	-0.021434	0.012065
0.090000	1.112097	1.157951	709.534965	8.982366	14.852706	-0.124178	-0.021800	0.012006
0.100000	1.307360	1.191801	713.093465	9.195513	14.931997	-0.120262	-0.021807	0.012229
0.110000	1.281577	1.403474	712.016440	9.632280	15.000267	-0.132018	-0.021939	0.012830
0.120000	1.222179	1.395026	710.359672	9.732211	14.838325	-0.134436	-0.021753	0.012993
0.130000	1.103209	1.115652	711.520812	9.546970	15.051180	-0.144527	-0.022029	0.012725
0.140000	0.874774	1.166506	713.174263	10.140234	15.080171	-0.123793	-0.022021	0.013484
0.150000	1.256852	1.581356	721.285367	9.589476	14.960353	-0.117687	-0.021600	0.012609
0.160000	0.891668	1.124076	712.515444	9.149465	15.021107	-0.111844	-0.021955	0.012178
0.170000	0.968402	1.301850	710.444677	9.587974	15.014735	-0.093365	-0.022009	0.012799
0.180000	0.730196	1.183486	714.745640	10.089632	14.904517	-0.142569	-0.021716	0.013388
0.190000	0.832889	1.174942	713.506827	10.239290	15.296637	-0.096595	-0.022326	0.013610
0.200000	0.790387	1.437373	714.581048	10.276031	15.125949	-0.092447	-0.022044	0.013638
0.210000	0.714006	1.488215	709.613870	10.472875	15.002559	-0.098664	-0.022017	0.013997
0.220000	0.696935	1.318901	709.534389	10.166785	15.249892	-0.105833	-0.022383	0.013589
0.230000	1.018204	1.412162	713.750856	10.509134	14.898414	-0.177294	-0.021738	0.013964
0.240000	0.857349	1.234292	710.361115	10.269989	15.198127	-0.149185	-0.022281	0.013711
0.250000	0.882603	1.479924	711.186777	10.423638	15.020653	-0.173442	-0.021995	0.013900
0.260000	0.907505	1.530778	714.414137	10.702044	15.131544	-0.203818	-0.022057	0.014207
0.270000	0.958101	1.420742	710.770714	10.906500	14.954774	-0.221975	-0.021911	0.014552
0.280000	1.084990	1.666314	711.763372	11.093141	15.000754	-0.244183	-0.021948	0.014781
0.290000	1.120192	1.954136	710.192569	11.029873	15.190981	-0.187168	-0.022275	0.014729
0.300000	1.186625	1.835664	714.330617	10.902823	15.115059	-0.255360	-0.022036	0.014475
0.310000	1.270747	1.928853	710.273195	11.246331	15.009489	-0.293121	-0.022007	0.015016
0.320000	1.084461	2.047481	711.764392	11.273657	15.199316	-0.290938	-0.022238	0.015021
0.330000	1.424125	2.199936	712.424632	11.630454	15.136248	-0.293888	-0.022126	0.015482
0.340000	1.253764	2.115314	708.786012	11.105655	15.206925	-0.325363	-0.022343	0.014860
0.350000	1.244875	2.293245	715.900506	11.857272	15.227369	-0.361611	-0.022151	0.015708
0.360000	1.253234	2.462667	708.366699	11.965926	14.938934	-0.381185	-0.021962	0.016020
0.370000	1.168407	2.166181	710.357158	11.914013	15.411690	-0.352995	-0.022594	0.015906
0.380000	1.388659	2.479454	714.162005	11.964512	15.204255	-0.370775	-0.022171	0.015888
0.390000	0.896234	2.242414	712.508999	11.678390	15.299495	-0.380830	-0.022362	0.015544
