Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	0.187851	-0.362736	579.265782	-11.559510	15.174409	-0.246530	-0.027280	-0.018925
0.010000	0.383731	-0.506659	579.348322	-11.436637	15.193716	-0.230792	-0.027311	-0.018721
0.020000	0.519861	-0.565901	581.583235	-11.483586	15.210357	-0.227630	-0.027236	-0.018726
0.030000	0.400449	-0.582832	580.175089	-11.399930	15.095265	-0.246238	-0.027096	-0.018635
0.040000	0.561569	-0.345744	580.835647	-11.643006	14.785158	-0.259296	-0.026509	-0.019010
0.050000	0.714860	-0.481160	579.758472	-11.255709	14.802387	-0.254353	-0.026589	-0.018412
0.060000	0.756744	-0.371075	578.433884	-11.558552	14.585615	-0.279605	-0.026260	-0.018951
0.070000	0.790975	-0.074746	578.596416	-11.043341	14.468236	-0.266663	-0.026041	-0.018101
0.080000	0.451576	-0.167790	579.921616	-11.204407	14.491733	-0.266402	-0.026024	-0.018323
0.090000	0.552857	-0.057730	581.161916	-11.193185	14.347697	-0.290039	-0.025710	-0.018266
0.100000	0.697876	0.170682	578.266037	-11.187144	14.443697	-0.233787	-0.026012	-0.018347
0.110000	0.638214	0.136891	577.272061	-10.920490	14.440721	-0.254047	-0.026051	-0.017941
0.120000	0.426498	0.407842	577.022632	-10.850721	14.321291	-0.229521	-0.025847	-0.017834
0.130000	0.214340	0.441645	578.099148	-10.604143	14.499943	-0.209618	-0.026120	-0.017396
0.140000	0.392884	0.416217	581.245136	-10.570060	14.647845	-0.199520	-0.026244	-0.017246
0.150000	0.375989	0.263751	580.252840	-10.529492	14.766109	-0.185534	-0.026501	-0.017210
0.160000	0.112352	0.272366	578.841780	-10.182221	14.385876	-0.221834	-0.025882	-0.016683
0.170000	0.520655	0.517758	579.587943	-10.210683	14.574422	-0.175272	-0.026187	-0.016708
0.180000	-1.474387	-0.777357	571.316853	-11.437701	14.417660	-0.179215	-0.026281	-0.018986
0.190000	0.189527	0.458672	582.897246	-10.274266	14.360142	-0.199634	-0.025656	-0.016716
0.200000	0.460817	0.517806	578.591990	-9.548373	14.492006	-0.197311	-0.026084	-0.015651
0.210000	0.453075	0.822571	577.267637	-9.926920	14.292777	-0.160948	-0.025784	-0.016309
0.220000	0.503055	0.653329	578.672678	-9.637482	14.166190	-0.215545	-0.025494	-0.015795
0.230000	0.477977	0.695676	575.526414	-9.738482	13.946143	-0.202163	-0.025235	-0.016047
0.240000	0.537550	0.814268	581.402964	-9.794532	13.999282	-0.207262	-0.025075	-0.015977
0.250000	0.953948	0.585580	579.169602	-9.667301	14.207707	-0.187591	-0.025547	-0.015830
0.260000	0.741878	0.644882	578.755302	-9.653448	14.127915	-0.181637	-0.025421	-0.015819
0.270000	0.962837	0.610899	577.844484	-9.635169	14.088769	-0.158666	-0.025391	-0.015813
0.280000	-0.224753	0.323185	599.201818	-10.649830	14.192704	-0.121167	-0.024667	-0.016856
0.290000	0.640244	0.636434	581.150814	-8.743164	13.974488	-0.172455	-0.025042	-0.014268
0.300000	0.563775	0.738095	581.731043	-8.963215	13.980756	-0.183000	-0.025028	-0.014612
0.310000	0.554975	0.814208	578.587221	-8.999247	14.059302	-0.179515	-0.025305	-0.014751
0.320000	0.657050	1.178323	581.978453	-8.206329	14.213744	-0.179119	-0.025434	-0.013373
0.330000	0.707471	1.169780	578.917449	-8.453647	14.225663	-0.187284	-0.025590	-0.013849
0.340000	0.537727	1.398456	578.668421	-9.010642	13.849856	-0.194576	-0.024925	-0.014767
0.350000	0.673328	1.618540	576.930282	-8.673349	13.985315	-0.196236	-0.025244	-0.014257
0.360000	0.715742	1.745640	578.747795	-8.050779	13.868461	-0.214342	-0.024955	-0.013193
0.370000	0.767044	1.737144	582.062011	-8.315489	14.228765	-0.195911	-0.025457	-0.013549
0.380000	0.885309	1.584605	578.505317	-8.357173	14.442541	-0.197900	-0.025999	-0.013700
0.390000	0.800658	1.872548	582.226880	-7.957848	14.309888	-0.197628	-0.025595	-0.012962
0.400000	0.647456	1.610117	580.819073	-7.696732	14.292448	-0.216793	-0.025626	-0.012567
0.410000	0.494784	1.652499	576.759311	-7.284539	13.897394	-0.216889	-0.025093	-0.011978
0.420000	0.580141	1.711729	582.391621	-7.486608	14.398657	-0.193284	-0.025747	-0.012191
0.430000	0.367542	1.483089	578.669929	-7.690044	14.576610	-0.196925	-0.026233	-0.012603
0.440000	0.334105	1.864064	583.550785	-7.196089	14.585637	-0.169320	-0.026029	-0.011695
0.450000	0.410662	1.880971	581.315190	-7.279446	14.420237	-0.160982	-0.025833	-0.011876
0.460000	0.443569	1.838673	579.326089	-6.945984	14.183196	-0.208663	-0.025496	-0.011371
0.470000	0.562981	2.058853	581.808902	-7.188628	14.089863	-0.196876	-0.025220	-0.011718
0.480000	0.605395	2.236675	576.673942	-6.799419	13.793477	-0.202039	-0.024909	-0.011182
0.490000	1.004192	2.338288	580.150242	-6.937080	13.793087	-0.220023	-0.024759	-0.011340
0.500000	0.843160	2.414473	577.253320	-7.287901	13.576396	-0.204758	-0.024493	-0.011973
0.510000	0.800128	2.558336	576.424489	-7.294708	13.415324	-0.214388	-0.024237	-0.012002
0.520000	0.893580	2.211296	578.330070	-7.294712	13.668269	-0.230373	-0.024612	-0.011962
0.530000	0.255872	1.330862	557.306230	-7.084066	13.317454	-0.276929	-0.024885	-0.012055
0.540000	0.731666	2.092836	580.811308	-7.554057	13.322986	-0.265534	-0.023888	-0.012335
0.550000	0.808135	2.152102	575.679366	-7.887294	13.067818	-0.265373	-0.023640	-0.012993
0.560000	0.647191	2.101320	577.746819	-7.239708	13.169697	-0.250466	-0.023739	-0.011884
0.570000	1.046253	2.084364	578.904365	-7.503751	12.910788	-0.254327	-0.023225	-0.012293
0.580000	0.952977	2.016639	576.834957	-7.483656	12.856411	-0.249790	-0.023211	-0.012304
0.590000	1.115244	2.296073	578.818826	-7.331902	12.645966	-0.221395	-0.022752	-0.012013
0.600000	1.039040	2.109780	579.979327	-8.018104	12.542954	-0.209790	-0.022522	-0.013111
0.610000	1.098349	2.101344	578.653339	-7.322346	12.625189	-0.219230	-0.022721	-0.012001
0.620000	1.472068	2.025147	580.058954	-7.434679	12.414800	-0.221743	-0.022289	-0.012155
0.630000	0.903086	1.779647	574.099840	-7.951772	12.088794	-0.225110	-0.021929	-0.013136
0.640000	1.446902	2.067481	580.389817	-8.165020	12.055973	-0.212726	-0.021632	-0.013342
0.650000	1.760959	2.135219	579.394693	-7.803961	11.971637	-0.221501	-0.021518	-0.012774
0.660000	1.795014	1.881368	578.068406	-7.924015	11.635406	-0.245715	-0.020961	-0.013000
0.670000	2.127290	2.126771	580.467425	-7.423043	11.760954	-0.182689	-0.021100	-0.012128
0.680000	2.143920	1.694882	577.656381	-8.063722	11.781100	-0.184316	-0.021239	-0.013239
0.690000	2.296945	1.821994	578.894491	-8.219008	11.301902	-0.200207	-0.020331	-0.013465
0.700000	2.484290	1.864244	577.155778	-7.873294	11.380300	-0.166406	-0.020534	-0.012937
0.710000	2.254884	1.830453	578.810143	-7.805660	11.290011	-0.181724	-0.020313	-0.012789
0.720000	2.797729	1.838949	579.389120	-7.657222	11.345966	-0.215923	-0.020393	-0.012534
0.730000	2.288233	1.949153	580.297473	-7.513841	11.152854	-0.233382	-0.020015	-0.012280
0.740000	2.543069	1.855904	581.213031	-8.055402	11.552362	-0.214303	-0.020699	-0.013144
0.750000	2.516933	2.075989	577.734626	-8.231208	11.173349	-0.232946	-0.020141	-0.013512
0.760000	2.550105	1.847445	577.489235	-8.567586	11.363499	-0.274365	-0.020492	-0.014070
0.770000	2.473284	2.008395	575.748271	-7.996055	11.270417	-0.300625	-0.020386	-0.013171
0.780000	1.971529	1.212523	548.764661	-6.895119	11.223642	-0.319729	-0.021299	-0.011916
0.790000	2.167498	1.889947	580.879893	-7.858546	11.375478	-0.314152	-0.020394	-0.012830
0.800000	2.125260	1.788155	578.732749	-8.482259	11.671075	-0.273877	-0.021001	-0.013900
0.810000	1.963435	1.839033	578.729180	-7.789879	11.564217	-0.301761	-0.020809	-0.012765
0.820000	2.176033	1.889779	581.626589	-7.809168	11.664099	-0.282975	-0.020884	-0.012733
0.830000	2.073781	1.618841	576.413002	-7.448012	11.867285	-0.293012	-0.021440	-0.012254
