Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	1.694469	0.916548	437.916878	-0.174105	16.336641	-0.272149	-0.038850	-0.000377
0.010000	1.541444	0.467860	438.994053	-0.036744	16.537964	-0.294783	-0.039232	-0.000079
0.020000	1.464799	0.518606	435.186208	-0.005602	16.434552	-0.293087	-0.039328	-0.000012
0.030000	1.260912	0.730219	439.903979	0.132597	16.554425	-0.283034	-0.039190	0.000286
0.040000	0.845485	0.628630	438.085487	-0.259326	16.613606	-0.262608	-0.039493	-0.000561
0.050000	0.726514	1.018125	438.167476	-0.195371	16.558295	-0.262944	-0.039354	-0.000423
0.060000	0.913153	1.170352	437.009058	0.227716	16.805598	-0.235582	-0.040048	0.000494
0.070000	0.701436	1.221266	438.334195	-0.039679	16.795530	-0.232696	-0.039903	-0.000086
0.080000	0.386762	1.195863	439.327002	-0.171014	16.681201	-0.252214	-0.039542	-0.000369
0.090000	0.429705	1.043372	437.259039	0.084995	16.911445	-0.220230	-0.040277	0.000184
0.100000	0.658669	0.831627	438.584368	0.128158	17.081474	-0.222782	-0.040559	0.000277
0.110000	0.701877	0.950207	436.016889	0.370862	16.974130	-0.198859	-0.040542	0.000807
0.120000	0.753268	1.043360	436.843871	0.564837	16.996605	-0.182801	-0.040518	0.001226
0.130000	0.804835	1.127945	440.652736	0.229389	17.078861	-0.144063	-0.040363	0.000494
0.140000	0.846985	1.271880	436.264957	0.305885	16.911524	-0.152983	-0.040369	0.000665
0.150000	0.821819	1.297331	441.234367	-0.291646	17.109358	-0.150301	-0.040381	-0.000627
0.160000	0.634650	1.398800	439.330402	-0.014926	17.169739	-0.138736	-0.040700	-0.000032
0.170000	0.472825	1.568150	436.678553	0.275028	16.863824	-0.157256	-0.040217	0.000597
0.180000	0.677064	1.813685	436.510646	0.660285	16.774427	-0.134956	-0.040019	0.001435
0.190000	0.566806	1.551158	432.292264	0.425340	16.937411	-0.124449	-0.040802	0.000933
0.200000	0.728279	1.584829	429.393813	0.076407	16.557484	-0.086737	-0.040156	0.000169
0.210000	0.618197	1.407055	430.885011	0.018452	16.731179	-0.082806	-0.040437	0.000041
0.220000	0.703289	1.610340	432.122912	0.190276	16.407795	-0.087180	-0.039542	0.000418
0.230000	1.110886	1.246213	433.199958	0.224403	16.556498	-0.083279	-0.039801	0.000491
0.240000	0.719743	1.051591	431.210945	0.531734	16.338977	-0.127096	-0.039460	0.001169
0.250000	1.059937	1.068499	438.747283	-0.446453	16.564540	-0.103651	-0.039317	-0.000965
