Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	1.710334	2.408211	769.710830	-6.765229	40.309406	-0.298324	-0.054538	-0.008336
0.010000	1.634307	2.433554	769.379138	-6.435620	40.405193	-0.270930	-0.054691	-0.007933
0.020000	1.438603	2.238849	770.206862	-6.691097	40.276622	-0.297475	-0.054458	-0.008239
0.030000	1.490082	1.942399	770.291849	-6.792838	40.527443	-0.267726	-0.054791	-0.008363
0.040000	1.643019	2.221653	767.476324	-6.938621	40.296225	-0.231468	-0.054678	-0.008574
0.050000	1.634748	1.595142	766.898900	-7.189795	40.404963	-0.249208	-0.054867	-0.008891
0.060000	1.567962	1.569619	768.556221	-7.155733	40.699939	-0.184055	-0.055149	-0.008830
0.070000	1.753807	1.747489	770.372778	-6.635146	40.451008	-0.227964	-0.054682	-0.008168
0.080000	1.780296	1.594914	766.404955	-6.925175	40.908670	-0.164185	-0.055587	-0.008569
0.090000	1.694674	1.612002	768.390500	-7.786684	40.388081	-0.219311	-0.054738	-0.009611
0.100000	1.643284	1.501881	768.968140	-6.738932	40.673934	-0.228042	-0.055084	-0.008311
0.110000	1.754072	1.586526	771.286913	-6.643968	40.917890	-0.206367	-0.055248	-0.008169
0.120000	1.728994	1.789643	770.462461	-7.613550	40.876729	-0.171613	-0.055251	-0.009372
0.130000	-0.038054	-0.309828	740.918961	-7.591150	40.897650	-0.308019	-0.057484	-0.009717
0.140000	1.651908	1.899704	773.440627	-7.222216	40.933103	-0.190797	-0.055114	-0.008856
0.150000	1.618294	1.603374	769.139216	-7.604448	40.990462	-0.188399	-0.055500	-0.009377
0.160000	1.295790	1.408668	772.865882	-7.380463	41.402535	-0.189903	-0.055788	-0.009056
0.170000	1.371464	1.510257	773.527654	-7.219935	41.446001	-0.213425	-0.055799	-0.008852
0.180000	1.133434	1.510209	771.292294	-7.170127	41.364869	-0.213511	-0.055851	-0.008816
0.190000	1.184560	1.450919	773.032833	-7.680369	41.436877	-0.206102	-0.055822	-0.009422
0.200000	1.031094	1.561063	768.476341	-7.437029	40.962318	-0.237926	-0.055510	-0.009178
0.210000	1.022823	1.662616	768.555971	-6.465580	41.031665	-0.216270	-0.055598	-0.007978
0.220000	1.049489	1.882640	773.444986	-7.453104	41.361044	-0.145209	-0.055690	-0.009139
0.230000	2.313194	2.915516	779.895562	-6.742596	41.224055	-0.167313	-0.055047	-0.008199
0.240000	0.775728	1.975997	771.952365	-7.258874	41.069699	-0.255933	-0.055405	-0.008918
0.250000	1.183061	2.052074	764.666627	-6.698808	40.969315	-0.244298	-0.055796	-0.008308
0.260000	1.097968	2.001436	766.487179	-6.531130	41.025061	-0.279571	-0.055739	-0.008081
0.270000	1.081338	2.272339	768.722073	-6.958299	40.895377	-0.252102	-0.055402	-0.008584
0.280000	0.036826	1.281833	751.095694	-6.990941	40.952413	-0.295904	-0.056781	-0.008827
0.290000	1.106416	2.035311	768.307242	-6.996429	40.727636	-0.283179	-0.055204	-0.008636
0.300000	1.106945	1.595058	768.476594	-7.537761	40.926125	-0.281302	-0.055461	-0.009302
0.310000	0.987709	1.688247	769.052723	-6.930080	40.811360	-0.299503	-0.055264	-0.008546
0.320000	1.191861	1.865973	768.968119	-6.624007	40.711881	-0.268291	-0.055135	-0.008169
0.330000	1.336968	1.781472	769.465828	-6.983981	40.679054	-0.272248	-0.055055	-0.008608
0.340000	1.565933	2.001592	773.851415	-6.945575	40.640923	-0.276378	-0.054692	-0.008512
