Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-2.308528	1.399434	716.284488	9.991574	21.256078	-0.726490	-0.030904	0.013229
0.010000	-2.232589	1.467244	717.193585	10.269544	21.230075	-0.757116	-0.030827	0.013580
0.020000	-2.342759	1.374067	714.793995	10.158264	21.254394	-0.743526	-0.030966	0.013478
0.030000	-2.470265	1.450217	717.525748	9.707307	21.139290	-0.739824	-0.030681	0.012830
0.040000	-2.214635	1.340072	714.958565	9.994356	21.061895	-0.691393	-0.030678	0.013257
0.050000	-1.882977	1.356932	711.894949	10.043411	20.928578	-0.655580	-0.030615	0.013380
0.060000	-1.755470	1.255247	713.053623	9.816404	20.835481	-0.635162	-0.030430	0.013056
0.070000	-1.916061	0.840421	709.828303	8.860341	20.658383	-0.617895	-0.030308	0.011838
0.080000	-1.677325	1.043550	716.115753	9.412238	20.670732	-0.564503	-0.030060	0.012465
0.090000	-1.473439	0.603249	709.163195	9.633001	20.659862	-0.557776	-0.030339	0.012882
0.100000	-1.668260	0.780975	712.390979	9.143970	20.462132	-0.526437	-0.029912	0.012173
0.110000	-1.430407	0.543863	711.233707	9.188861	20.632231	-0.514731	-0.030210	0.012253
0.120000	-1.386229	0.687810	714.380099	9.181538	20.833350	-0.448456	-0.030370	0.012189
0.130000	-1.124003	0.814826	712.555295	9.374123	20.428673	-0.486022	-0.029856	0.012476
0.140000	-1.548231	0.653935	713.802632	8.570896	20.775746	-0.473865	-0.030311	0.011387
0.150000	-1.175218	0.628628	711.978148	9.465983	20.734027	-0.510434	-0.030327	0.012609
0.160000	-1.293306	0.933478	716.778012	9.218910	20.609715	-0.486306	-0.029944	0.012198
0.170000	-1.046300	0.975716	715.040786	9.333111	20.750452	-0.437585	-0.030221	0.012379
0.180000	-1.174159	1.068857	718.186923	8.831657	20.685021	-0.457624	-0.029994	0.011662
0.190000	-1.470792	0.526980	711.571835	7.270401	20.570174	-0.440371	-0.030105	0.009690
