Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	7.789532	0.574390	723.624448	-2.098954	42.117180	-0.264610	-0.060613	-0.002751
0.010000	8.146444	0.853704	726.105517	-2.509985	41.737269	-0.233921	-0.059861	-0.003278
0.020000	8.502915	0.633668	721.301145	-2.002205	41.416184	-0.261406	-0.059796	-0.002633
0.030000	8.375850	0.625124	723.704285	-2.746681	41.439951	-0.244820	-0.059631	-0.003599
0.040000	8.069711	0.709721	723.040666	-2.419843	41.405454	-0.242386	-0.059636	-0.003174
0.050000	7.865824	0.642007	726.020613	-2.813949	41.256777	-0.255653	-0.059178	-0.003676
0.060000	7.831417	0.278072	722.790297	-2.448329	41.046164	-0.305672	-0.059139	-0.003212
0.070000	7.695463	0.413523	723.118504	-2.322526	40.741746	-0.299685	-0.058674	-0.003046
0.080000	8.026680	0.328674	722.292883	-2.251920	41.015707	-0.270247	-0.059136	-0.002957
0.090000	7.755654	0.489612	722.955123	-2.028097	41.141892	-0.245928	-0.059264	-0.002660
0.100000	7.780908	0.752067	725.188569	-2.289133	40.875091	-0.244995	-0.058698	-0.002994
0.110000	7.780732	0.895930	723.200684	-1.667015	40.974347	-0.227656	-0.059002	-0.002186
0.120000	7.798597	1.141322	722.043624	-1.777801	41.114052	-0.160775	-0.059298	-0.002335
0.130000	7.628324	1.141442	722.208194	-1.744637	40.986673	-0.197737	-0.059101	-0.002291
0.140000	7.297284	1.132982	719.890655	-1.280494	41.149369	-0.188852	-0.059527	-0.001687
0.150000	6.999945	1.115847	710.873067	-2.122331	41.123935	-0.167443	-0.060245	-0.002831
0.160000	6.600707	1.598590	724.857259	-1.104822	41.334999	-0.168531	-0.059386	-0.001446
0.170000	6.515615	1.776280	721.547718	-1.576090	41.191318	-0.153477	-0.059451	-0.002072
0.180000	6.354407	1.920191	722.541630	-1.152761	41.481704	-0.134461	-0.059788	-0.001513
0.190000	6.303545	1.987893	725.689382	-0.990799	41.916610	-0.120834	-0.060152	-0.001295
0.200000	6.429728	2.292802	723.949180	-1.121050	41.574818	-0.174699	-0.059805	-0.001469
0.210000	6.082322	2.326701	724.115155	-0.692369	41.816460	-0.145556	-0.060139	-0.000907
0.220000	5.809268	2.292826	723.037724	-0.905718	41.495279	-0.199032	-0.059766	-0.001188
0.230000	6.047738	2.656822	723.700475	-0.294325	41.884310	-0.138898	-0.060271	-0.000386
0.240000	5.470398	2.699204	723.782804	0.051170	41.965923	-0.139696	-0.060382	0.000067
0.250000	5.589104	3.621961	738.266681	-0.111017	42.062668	-0.094671	-0.059334	-0.000143
0.260000	5.087261	2.927773	723.951265	-0.025924	42.285199	-0.163592	-0.060827	-0.000034
0.270000	5.103538	2.936220	725.275808	0.337628	42.504686	-0.184162	-0.061031	0.000441
0.280000	5.145687	2.953140	722.462745	-0.159134	42.347319	-0.196239	-0.061042	-0.000209
0.290000	5.128704	2.876966	722.132498	0.109281	42.584925	-0.201071	-0.061412	0.000144
0.300000	5.348339	3.334163	724.032278	0.666053	42.427045	-0.222451	-0.061024	0.000872
0.310000	5.254270	2.978615	720.975185	0.104495	42.769633	-0.273420	-0.061778	0.000137
0.320000	5.363734	2.978723	723.044106	0.551017	42.983792	-0.323703	-0.061909	0.000723
0.330000	4.946807	3.173392	723.208785	0.806267	43.003652	-0.335857	-0.061924	0.001057
0.340000	4.412674	3.317159	725.030764	0.732729	43.137211	-0.270738	-0.061960	0.000958
