Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	2.254072	1.710623	773.623684	15.234079	38.101528	-0.276798	-0.051290	0.018675
0.010000	2.143284	1.524317	772.217897	15.127371	38.185420	-0.293541	-0.051496	0.018578
0.020000	2.151467	1.651225	771.805681	14.475961	38.076373	-0.287436	-0.051376	0.017788
0.030000	1.896895	1.685220	771.639093	15.103089	38.243091	-0.304174	-0.051613	0.018562
0.040000	2.032761	1.879721	774.619277	15.225707	38.428773	-0.255677	-0.051664	0.018641
0.050000	1.880088	1.693487	771.309929	14.870995	38.381282	-0.263928	-0.051821	0.018285
0.060000	1.549136	1.549516	771.973678	14.348118	38.345564	-0.261301	-0.051728	0.017627
0.070000	1.770095	1.574979	772.716143	15.323126	38.525315	-0.257852	-0.051921	0.018806
0.080000	1.685267	1.557928	770.813965	15.009660	38.550816	-0.237023	-0.052084	0.018467
0.090000	1.685355	1.388554	771.975423	14.521240	38.670013	-0.233217	-0.052166	0.017839
0.100000	1.439672	1.405581	772.388936	14.735479	38.727845	-0.230710	-0.052216	0.018093
0.110000	1.388193	1.312380	771.562550	14.409067	38.725227	-0.244187	-0.052268	0.017711
0.120000	1.422336	1.464739	774.375252	14.864581	38.826667	-0.224116	-0.052215	0.018205
0.130000	1.260598	1.244643	769.243947	14.644287	38.659303	-0.256056	-0.052337	0.018054
0.140000	1.464926	1.532441	772.802426	14.778935	38.719201	-0.210768	-0.052176	0.018136
0.150000	1.226543	1.540948	771.064480	14.927559	38.797045	-0.245165	-0.052399	0.018360
0.160000	1.209384	1.473187	774.293454	14.483650	38.746797	-0.250912	-0.052113	0.017740
0.170000	1.838204	2.142104	787.533416	14.582048	38.659354	-0.211107	-0.051121	0.017560
0.180000	1.804502	1.735606	772.471478	14.934652	38.834848	-0.194369	-0.052355	0.018335
0.190000	1.727592	1.650997	771.560999	14.922328	38.801235	-0.227052	-0.052371	0.018342
0.200000	1.524411	1.642549	771.147337	14.840257	38.741665	-0.210928	-0.052319	0.018251
0.210000	1.778807	1.642549	770.568213	14.923040	38.823370	-0.219155	-0.052469	0.018366
0.220000	1.702603	1.744149	773.879792	14.884636	38.959126	-0.209139	-0.052427	0.018241
0.230000	1.430960	1.634161	772.638556	14.641770	38.856543	-0.228385	-0.052373	0.017972
0.240000	1.855716	1.820323	771.312674	14.964095	38.797340	-0.188749	-0.052383	0.018399
0.250000	1.753288	1.617242	774.209530	14.824474	38.762941	-0.238806	-0.052140	0.018159
0.260000	1.838557	1.727218	769.574215	15.018497	38.746645	-0.203507	-0.052432	0.018508
0.270000	2.253631	1.820491	772.386363	15.145928	38.627902	-0.255407	-0.052081	0.018597
0.280000	2.092687	1.820479	770.566130	15.079896	38.659725	-0.241027	-0.052248	0.018560
0.290000	1.991317	1.811995	774.457259	14.897824	38.744618	-0.220928	-0.052099	0.018243
0.300000	1.896983	1.820443	770.565301	14.781922	38.411938	-0.255359	-0.051913	0.018193
0.310000	1.974158	1.701839	771.310315	15.068921	38.564733	-0.216001	-0.052069	0.018528
0.320000	2.161414	1.896460	769.489656	14.761803	38.454333	-0.170772	-0.052043	0.018193
0.330000	1.922943	1.583355	769.489784	14.876162	38.502484	-0.239758	-0.052108	0.018334
0.340000	1.872170	1.896592	774.207002	15.174879	38.649643	-0.218420	-0.051988	0.018589
0.350000	2.041473	1.600274	770.978812	14.908345	38.428845	-0.248448	-0.051908	0.018339
0.360000	2.067962	1.778024	770.237201	15.181296	38.976347	-0.192447	-0.052698	0.018692
0.370000	2.518326	2.463729	790.184413	14.500219	38.990187	-0.139027	-0.051386	0.017403
0.380000	1.855275	1.667928	771.229665	14.491390	38.548957	-0.213303	-0.052053	0.017820
0.390000	2.153143	1.896544	772.222492	14.513373	38.543511	-0.177574	-0.051979	0.017824
0.400000	2.263755	1.752585	772.304546	15.099467	38.737663	-0.165282	-0.052235	0.018542
0.410000	2.221429	1.913403	771.726164	14.810616	38.705662	-0.148315	-0.052231	0.018201
0.420000	2.382549	1.794872	774.458450	15.031034	38.981937	-0.157029	-0.052418	0.018406
0.430000	2.238059	1.524029	770.401196	14.928784	38.646732	-0.189601	-0.052241	0.018377
0.440000	2.365654	1.854174	772.634750	14.995279	38.583643	-0.158736	-0.052005	0.018406
0.450000	2.144519	1.523933	773.464261	14.845610	38.731973	-0.180778	-0.052149	0.018203
0.460000	2.136248	1.574751	769.987727	14.744250	38.612019	-0.173840	-0.052222	0.018160
0.470000	2.060044	1.583199	773.298011	14.842668	38.648493	-0.163511	-0.052048	0.018203
0.480000	1.839086	1.591610	768.747746	14.627747	38.726723	-0.164606	-0.052462	0.018046
0.490000	1.727681	1.481694	772.552614	15.162134	38.702014	-0.234367	-0.052170	0.018613
0.500000	1.456479	1.507061	773.549098	14.664320	38.887661	-0.213565	-0.052353	0.017978
0.510000	1.659836	1.591731	771.065329	15.190204	39.016410	-0.222572	-0.052695	0.018683
0.520000	1.616540	1.744101	772.222133	15.281948	38.835733	-0.246071	-0.052373	0.018768
0.530000	1.498010	1.684811	769.328082	14.937744	38.978599	-0.232725	-0.052763	0.018414
0.540000	1.488945	1.600286	772.721394	15.189687	39.107667	-0.281534	-0.052705	0.018643
0.550000	1.658336	1.684883	771.066391	14.921033	39.016252	-0.281071	-0.052695	0.018352
0.560000	1.631935	1.668168	770.314979	15.865122	38.627759	-0.353563	-0.052221	0.019532
0.570000	1.854393	1.727266	770.983445	14.737107	38.896438	-0.255998	-0.052539	0.018128
0.580000	1.879471	1.558024	769.823941	14.778498	38.798187	-0.291806	-0.052485	0.018206
0.590000	2.268761	1.786760	771.474481	15.727113	38.678196	-0.348638	-0.052211	0.019333
0.600000	2.354383	1.888409	770.150299	15.689312	38.662287	-0.324484	-0.052279	0.019320
0.610000	2.277915	1.922248	771.807490	15.323589	38.718240	-0.323099	-0.052242	0.018829
0.620000	2.294633	2.125473	773.295714	15.909238	38.838581	-0.328788	-0.052304	0.019511
0.630000	0.859155	0.279876	727.528665	15.789229	38.456410	-0.456068	-0.055047	0.020582
0.640000	2.592060	2.430238	770.727021	16.341881	38.644026	-0.296936	-0.052215	0.020109
0.650000	2.430499	2.117109	772.881434	15.893446	38.735664	-0.343958	-0.052193	0.019502
0.660000	2.497991	1.998565	772.880329	16.329436	38.798568	-0.360162	-0.052278	0.020037
0.670000	2.540493	2.184859	774.370228	15.989396	38.661623	-0.357750	-0.051993	0.019582
0.680000	2.115648	2.261164	771.968319	16.002535	38.412548	-0.392272	-0.051819	0.019659
0.690000	2.421787	2.193319	772.798679	15.608580	38.586148	-0.352976	-0.051997	0.019155
0.700000	2.481448	2.371152	771.223559	16.013964	38.439933	-0.342074	-0.051906	0.019692
0.710000	2.541463	2.277916	774.870807	15.223747	38.800576	-0.306428	-0.052147	0.018632
0.720000	2.617138	2.176447	773.791676	15.874141	38.694966	-0.357407	-0.052077	0.019456
0.730000	2.684894	2.337290	771.223836	16.081847	38.509278	-0.352754	-0.052000	0.019776
0.740000	2.872768	2.675894	774.618296	16.114846	38.707376	-0.286473	-0.052038	0.019730
0.750000	2.940083	2.506640	768.823265	16.090635	38.451713	-0.327338	-0.052084	0.019848
0.760000	2.703201	2.794450	773.625234	15.844494	38.579891	-0.280861	-0.051933	0.019423
0.770000	2.889487	2.472777	770.479034	16.058942	38.509058	-0.316891	-0.052050	0.019767
0.780000	0.333734	0.119226	715.193824	17.470445	38.698115	-0.468006	-0.056349	0.023166
0.790000	2.915447	2.828301	775.278155	16.670126	38.689732	-0.271502	-0.051970	0.020392
0.800000	2.541375	2.472741	773.707454	16.174598	38.621747	-0.316353	-0.051984	0.019826
0.810000	2.515503	2.565894	773.953867	16.616778	38.610746	-0.331156	-0.051953	0.020362
0.820000	2.508026	2.853620	774.204463	15.891399	38.560587	-0.261531	-0.051869	0.019466
0.830000	2.711119	2.540370	767.000757	16.784471	38.520040	-0.293126	-0.052301	0.020753
0.840000	2.566982	2.684306	772.054174	15.701177	38.662484	-0.287475	-0.052151	0.019287
0.850000	2.659905	2.667410	770.230138	16.595695	38.686853	-0.307774	-0.052307	0.020434
0.860000	2.702142	2.735136	767.579861	16.526676	38.390565	-0.312467	-0.052086	0.020419
0.870000	2.599978	2.752055	768.655974	16.807033	38.554695	-0.320701	-0.052235	0.020737
0.880000	1.096743	0.796230	707.991350	17.686949	38.565213	-0.415453	-0.056726	0.023692
0.890000	2.464289	3.073800	771.717870	17.138647	38.697604	-0.307453	-0.052221	0.021062
0.900000	2.218076	2.641935	769.818985	16.481279	38.933687	-0.314907	-0.052669	0.020304
0.910000	2.014190	2.760563	771.637730	17.071196	38.944041	-0.333643	-0.052559	0.020981
