Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-2.889193	0.931414	711.552116	10.723288	15.070227	-0.635790	-0.022056	0.014292
0.010000	-3.450609	0.787599	710.310796	10.614383	15.013378	-0.701809	-0.022011	0.014172
0.020000	-3.502177	0.889163	707.000449	10.411266	14.931077	-0.719373	-0.021993	0.013966
0.030000	-3.298555	0.939897	710.311541	10.640119	15.139895	-0.712442	-0.022197	0.014206
0.040000	-3.570110	0.762220	708.574039	10.599263	15.156440	-0.730857	-0.022276	0.014186
0.050000	-3.290019	0.762148	710.892174	10.201800	15.090602	-0.717730	-0.022106	0.013610
0.060000	-3.603635	0.897635	710.888963	10.426926	14.777644	-0.704852	-0.021648	0.013910
0.070000	-3.433538	0.660571	709.649470	10.256507	14.934589	-0.692293	-0.021916	0.013707
0.080000	-3.374229	1.067045	713.619038	10.699743	14.798956	-0.710028	-0.021596	0.014220
0.090000	-3.365429	0.846889	707.160745	11.042303	14.540406	-0.696753	-0.021413	0.014809
0.100000	-3.307355	0.533736	709.973721	11.586726	14.662710	-0.770526	-0.021507	0.015477
0.110000	-3.425796	0.753820	709.478540	10.980402	14.557561	-0.744086	-0.021368	0.014678
0.120000	-3.357599	0.753880	708.979807	11.046721	14.302521	-0.743586	-0.021009	0.014777
0.130000	-2.721213	0.872388	710.966057	10.775950	14.214067	-0.746760	-0.020820	0.014374
0.140000	-2.839919	0.982508	707.320871	11.135095	13.910114	-0.752600	-0.020480	0.014930
0.150000	-2.423610	1.312701	709.388744	10.506732	13.483222	-0.734565	-0.019794	0.014046
0.160000	-2.440329	1.151835	708.889713	10.349160	13.065113	-0.724952	-0.019193	0.013845
0.170000	-2.194116	1.058730	705.488790	11.528907	12.649744	-0.731989	-0.018673	0.015498
0.180000	-1.751847	1.532882	713.430858	11.538085	12.334212	-0.701624	-0.018004	0.015338
0.190000	-0.808616	1.566804	707.633953	11.338751	11.782806	-0.671180	-0.017340	0.015196
0.200000	-0.393807	1.490739	712.760810	11.341788	11.247046	-0.737653	-0.016433	0.015091
0.210000	0.625274	1.787069	710.187270	11.973140	10.590670	-0.719106	-0.015530	0.015989
0.220000	0.532528	0.881244	691.232519	11.671680	10.037717	-0.710563	-0.015123	0.016014
0.230000	2.672942	2.320475	711.998255	12.211759	9.596785	-0.644046	-0.014037	0.016266
0.240000	2.816020	1.897225	709.430156	11.951085	9.136487	-0.704821	-0.013412	0.015976
0.250000	3.376643	2.058032	709.014067	11.463649	8.616912	-0.682959	-0.012656	0.015334
0.260000	3.648639	2.185120	707.188902	11.821665	8.252489	-0.683193	-0.012153	0.015853
