Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	0.990927	1.660271	529.070554	5.517337	19.870428	-0.103893	-0.039112	0.009890
0.010000	0.991192	1.533267	528.738817	5.722254	19.850493	-0.095262	-0.039097	0.010264
0.020000	0.821712	1.389284	532.219581	5.397849	20.299521	-0.077698	-0.039720	0.009619
0.030000	0.813353	1.609380	531.144362	5.205291	20.308941	-0.062042	-0.039819	0.009294
0.040000	0.609113	1.795794	532.713573	5.344934	19.971633	-0.103433	-0.039042	0.009515
0.050000	0.574971	1.617996	530.728960	5.453014	20.228039	-0.113283	-0.039692	0.009744
0.060000	1.025158	1.694061	526.838828	5.665142	20.278995	-0.077856	-0.040085	0.010198
0.070000	0.965585	1.465517	526.425125	5.560373	20.226384	-0.098122	-0.040013	0.010017
0.080000	0.473512	1.414783	530.979557	5.148467	20.352188	-0.099290	-0.039916	0.009196
0.090000	1.042141	1.270716	529.572453	5.503192	20.508470	-0.084486	-0.040330	0.009855
0.100000	0.761433	1.262352	527.419144	5.338203	20.236563	-0.124497	-0.039957	0.009599
0.110000	0.788011	1.558574	527.750818	5.621721	20.476355	-0.055645	-0.040405	0.010102
0.120000	0.660857	1.465445	531.641288	5.675443	20.579899	-0.051431	-0.040313	0.010124
0.130000	0.702742	1.465433	526.675299	5.411293	20.402532	-0.071234	-0.040342	0.009744
0.140000	0.711277	1.431498	530.154193	5.114639	20.641627	-0.058749	-0.040547	0.009149
0.150000	0.388155	1.245313	527.258717	4.710345	20.556140	-0.096911	-0.040601	0.008472
0.160000	0.736973	1.507804	530.814711	5.640551	20.682721	-0.065480	-0.040577	0.010078
0.170000	0.575147	1.558646	531.063014	5.522060	20.645239	-0.092297	-0.040485	0.009861
0.180000	0.753691	1.541775	529.488468	5.936905	20.564275	-0.092178	-0.040446	0.010634
0.190000	0.728349	1.431690	530.648672	5.412542	20.503461	-0.087739	-0.040238	0.009673
0.200000	0.431540	1.169211	545.801295	4.943503	21.215757	-0.079247	-0.040480	0.008590
0.210000	0.974826	1.626360	532.140040	5.270592	20.674360	-0.061592	-0.040460	0.009393
0.220000	0.847143	1.431726	532.138212	5.743345	20.648436	-0.095236	-0.040409	0.010236
0.230000	0.720431	1.296179	531.148826	5.121300	20.800965	-0.060703	-0.040783	0.009144
0.240000	0.889734	1.516275	531.560787	5.259483	20.660240	-0.068622	-0.040476	0.009384
0.250000	0.787305	1.609428	529.902447	5.619034	20.456679	-0.091296	-0.040203	0.010056
0.260000	0.583859	1.660283	532.221008	5.252159	20.447126	-0.088815	-0.040009	0.009359
0.270000	0.957755	1.583857	529.657568	5.272811	20.732924	-0.036894	-0.040764	0.009441
0.280000	0.829542	1.524759	525.515412	5.342434	20.209814	-0.101262	-0.040049	0.009641
0.290000	0.795841	1.533255	528.662081	5.010605	20.287957	-0.096821	-0.039965	0.008989
0.300000	0.651527	1.524795	527.667002	5.805392	20.420167	-0.096469	-0.040301	0.010434
0.310000	0.863950	1.516275	527.587073	4.796418	20.301001	-0.082050	-0.040072	0.008622
0.320000	0.847055	1.558550	529.324958	5.141761	20.449403	-0.067233	-0.040232	0.009212
