Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	0.846358	1.643925	527.458084	3.794787	21.179493	-0.170515	-0.041816	0.006823
0.010000	0.651007	1.669400	531.762577	3.561302	21.190421	-0.186729	-0.041499	0.006351
0.020000	0.667902	1.525309	530.357621	3.849745	21.578489	-0.164821	-0.042371	0.006884
0.030000	0.625135	1.550772	530.108913	3.898340	21.526695	-0.187217	-0.042289	0.006974
0.040000	0.549108	1.863961	531.765469	3.518878	21.543086	-0.152782	-0.042190	0.006276
0.050000	0.574803	1.745357	529.448546	3.822823	21.722872	-0.133605	-0.042728	0.006848
0.060000	0.541013	1.745393	533.173700	3.706656	21.771232	-0.133666	-0.042524	0.006593
0.070000	0.260570	1.686368	534.248028	4.089912	21.748056	-0.186469	-0.042393	0.007260
0.080000	0.286265	1.652421	533.007831	3.909807	21.798717	-0.164739	-0.042591	0.006957
0.090000	0.447473	1.686115	534.416065	4.288527	22.174230	-0.137331	-0.043210	0.007610
0.100000	0.362204	1.482842	528.873926	3.554533	22.139484	-0.144044	-0.043595	0.006374
0.110000	0.498776	1.990941	533.091670	3.876867	21.957968	-0.121297	-0.042895	0.006897
0.120000	0.505988	1.745513	529.198988	4.203681	21.709590	-0.194183	-0.042722	0.007533
0.130000	0.692804	1.872529	531.020073	4.329683	21.837997	-0.191911	-0.042827	0.007733
0.140000	0.439026	2.008041	533.836663	3.693929	21.885613	-0.161923	-0.042694	0.006562
0.150000	0.259158	1.754105	531.518569	3.640226	21.737656	-0.239844	-0.042590	0.006495
0.160000	0.743047	1.889461	533.092118	4.179637	22.168391	-0.217234	-0.043306	0.007436
0.170000	0.386312	1.652505	531.767021	4.091958	21.972288	-0.248628	-0.043030	0.007298
0.180000	0.505282	1.838774	531.022135	3.801686	21.848784	-0.240895	-0.042848	0.006790
0.190000	0.811333	1.974190	531.515979	4.787945	22.002820	-0.211086	-0.043110	0.008543
0.200000	0.887978	1.559172	524.485555	4.163673	22.194182	-0.185600	-0.044068	0.007529
0.210000	1.084564	2.261964	531.765727	4.691370	22.164927	-0.127706	-0.043407	0.008367
0.220000	1.127243	1.982493	530.692249	3.894112	22.077274	-0.115404	-0.043323	0.006959
0.230000	1.008008	1.931723	530.692841	3.367149	21.872729	-0.137927	-0.042922	0.006017
0.240000	1.559477	2.041783	528.785157	4.371657	21.829627	-0.146032	-0.042992	0.007841
0.250000	1.389556	1.872589	525.475063	3.585815	21.483271	-0.181195	-0.042576	0.006472
0.260000	1.610515	2.092686	530.771641	4.037924	21.713068	-0.160107	-0.042602	0.007215
0.270000	1.644746	2.058679	530.277438	3.807902	21.913276	-0.126474	-0.043035	0.006810
0.280000	1.466466	2.143360	527.958622	4.068967	21.825032	-0.125838	-0.043050	0.007309
0.290000	1.331306	2.262012	533.089586	3.731493	21.660189	-0.119604	-0.042313	0.006638
0.300000	1.246302	2.101013	536.484876	3.987094	22.043861	-0.103542	-0.042790	0.007048
0.310000	1.407775	2.101025	529.780324	4.037613	21.941622	-0.098204	-0.043131	0.007228
0.320000	1.306405	2.177235	533.504970	4.116142	22.046473	-0.078523	-0.043035	0.007317
0.330000	1.543376	1.940159	530.192455	4.723788	22.057561	-0.108887	-0.043325	0.008450
0.340000	1.348290	1.999401	531.271331	4.075319	22.137620	-0.098084	-0.043394	0.007275
0.350000	0.966123	1.694587	529.783364	3.693053	22.138864	-0.108464	-0.043518	0.006611
0.360000	1.501580	1.745369	530.861091	3.342979	22.234133	-0.082237	-0.043617	0.005972
0.370000	1.364743	1.779316	528.540748	4.201997	22.267288	-0.130706	-0.043874	0.007540
0.380000	1.560712	1.931579	529.368662	3.929904	22.177365	-0.077819	-0.043628	0.007040
0.390000	1.238119	1.923263	535.410912	3.747374	22.192358	-0.104178	-0.043165	0.006638
0.400000	1.246126	1.576019	532.271173	3.135787	22.529892	-0.112227	-0.044080	0.005587
0.410000	1.602597	1.813155	533.423983	4.580430	22.507734	-0.118634	-0.043942	0.008144
0.420000	1.161033	1.728414	530.776662	4.088288	22.386866	-0.113187	-0.043924	0.007305
0.430000	1.220871	1.576043	530.118608	3.301505	22.508630	-0.107359	-0.044217	0.005906
0.440000	1.348819	1.728366	532.516099	4.203906	22.644405	-0.065265	-0.044284	0.007487
0.450000	0.762942	1.669064	534.754542	3.428722	22.745478	-0.065126	-0.044295	0.006081
0.460000	1.085358	1.626741	534.090475	3.861020	22.721273	-0.075052	-0.044303	0.006856
0.470000	0.974835	1.796127	530.281207	4.316602	22.656107	-0.084537	-0.044493	0.007720
0.480000	0.932245	1.795995	532.686666	3.339965	22.882565	-0.068880	-0.044735	0.005946
0.490000	0.677585	1.779100	531.857624	3.671793	22.850477	-0.073693	-0.044742	0.006547
0.500000	0.719205	1.753829	531.441668	4.285403	22.862464	-0.127212	-0.044801	0.007647
0.510000	0.787314	1.576043	531.361146	3.714752	22.875539	-0.127511	-0.044833	0.006630
0.520000	0.532125	1.702975	529.209284	3.973670	22.982314	-0.130699	-0.045225	0.007121
0.530000	0.837381	1.677608	530.450563	4.156787	23.066655	-0.151055	-0.045285	0.007432
0.540000	0.769801	1.643721	531.445346	3.827290	23.123060	-0.135930	-0.045311	0.006830
0.550000	0.905491	1.745321	524.739817	4.104497	23.019680	-0.137907	-0.045685	0.007418
0.560000	0.607535	1.576007	532.686795	3.350345	22.906787	-0.179323	-0.044783	0.005965
0.570000	0.752377	1.669112	527.472378	3.495406	22.923162	-0.151385	-0.045258	0.006285
0.580000	0.709434	1.364418	530.784447	3.708312	23.219423	-0.195685	-0.045556	0.006626
0.590000	0.752112	1.711458	531.197790	3.476206	23.092469	-0.162745	-0.045272	0.006206
0.600000	0.946846	1.305068	527.310210	3.214972	23.230416	-0.195291	-0.045878	0.005782
0.610000	1.015396	1.686031	527.805879	3.229719	23.134444	-0.154988	-0.045646	0.005803
0.620000	0.743312	1.516777	528.053586	3.155031	23.012154	-0.188806	-0.045383	0.005666
0.630000	0.793732	1.533721	529.873735	3.253232	22.994948	-0.210279	-0.045194	0.005823
0.640000	1.007125	1.872253	528.384326	3.501823	23.183920	-0.133431	-0.045693	0.006285
0.650000	0.676261	1.576055	530.536550	3.383508	23.148326	-0.155308	-0.045438	0.006048
0.660000	0.862812	1.753793	531.198618	3.176326	23.057982	-0.149739	-0.045204	0.005671
0.670000	0.955999	1.465911	531.863132	3.057776	23.300833	-0.162062	-0.045623	0.005452
0.680000	0.871348	1.525273	532.773697	3.534645	23.565173	-0.165588	-0.046062	0.006292
0.690000	1.032291	1.195080	533.848767	3.765713	23.543163	-0.189546	-0.045926	0.006690
0.700000	0.624694	1.220447	531.118075	3.351120	23.374235	-0.187011	-0.045831	0.005984
0.710000	0.625312	1.415153	534.761371	2.943916	23.454144	-0.154006	-0.045675	0.005221
0.720000	0.803680	1.423636	531.864239	3.026619	23.432609	-0.153417	-0.045881	0.005397
0.730000	0.718764	1.254214	534.433016	2.951763	23.796261	-0.142938	-0.046369	0.005238
