Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	0.357647	0.404970	575.927211	-3.989982	-1.521345	-0.272225	0.002751	-0.006570
0.010000	0.722742	0.387799	577.007256	-4.270487	-1.116453	-0.235297	0.002015	-0.007019
0.020000	0.383165	0.472636	579.074177	-4.192239	-1.341021	-0.260654	0.002412	-0.006866
0.030000	0.280737	0.117088	578.084262	-4.472817	-1.087908	-0.281660	0.001960	-0.007338
0.040000	0.484447	-0.103092	578.830656	-4.544832	-0.949055	-0.273777	0.001707	-0.007446
0.050000	0.247123	0.277894	577.667349	-3.967533	-1.238427	-0.260952	0.002233	-0.006514
0.060000	0.289714	0.514934	575.846434	-4.375837	-1.455177	-0.257046	0.002632	-0.007207
0.070000	0.349023	0.252539	577.587613	-4.777103	-1.243674	-0.269029	0.002242	-0.007844
0.080000	0.246859	0.083189	573.945105	-4.205758	-1.129720	-0.271797	0.002050	-0.006949
0.090000	0.569716	0.286270	576.096140	-3.984112	-1.094071	-0.250848	0.001978	-0.006559
0.100000	0.392054	0.125464	575.850199	-4.059143	-0.834450	-0.231163	0.001509	-0.006685
0.110000	0.331686	-0.094729	577.343563	-4.809909	-0.738051	-0.252333	0.001331	-0.007901
0.120000	0.314880	-0.026919	578.748777	-4.499071	-0.788237	-0.259574	0.001418	-0.007372
0.130000	0.348758	-0.204681	573.535188	-4.241437	-0.658102	-0.265886	0.001195	-0.007013
0.140000	0.298073	0.100145	579.246530	-4.538178	-0.669873	-0.266068	0.001204	-0.007430
0.150000	0.247212	-0.018351	578.171057	-4.317319	-0.503496	-0.266177	0.000907	-0.007082
0.160000	0.212186	0.133983	575.685946	-4.390467	-0.843183	-0.298863	0.001525	-0.007233
0.170000	0.254688	-0.018387	578.334882	-4.217838	-0.701839	-0.299138	0.001264	-0.006917
0.180000	0.187373	0.049266	575.854409	-4.253967	-0.407332	-0.262858	0.000737	-0.007006
0.190000	0.254777	0.159435	578.998058	-4.359009	-0.602393	-0.303121	0.001083	-0.007140
0.200000	-0.059192	0.032431	578.173499	-5.047701	-0.578027	-0.289450	0.001041	-0.008280
0.210000	0.229081	0.100229	580.736284	-3.942626	-0.374929	-0.320328	0.000672	-0.006439
0.220000	0.230140	0.057726	576.436871	-4.668013	-0.216647	-0.250352	0.000391	-0.007680
0.230000	-0.160739	0.210097	576.850531	-4.890608	-0.344620	-0.255977	0.000622	-0.008040
0.240000	-0.110142	0.235548	579.251867	-5.206658	-0.312150	-0.279011	0.000561	-0.008525
0.250000	-0.008154	0.134007	575.689454	-4.290974	-0.377072	-0.284467	0.000682	-0.007069
0.260000	-0.314205	0.023959	577.430357	-4.964521	-0.322129	-0.296796	0.000581	-0.008154
0.270000	0.025636	0.125512	575.937524	-4.241055	-0.365435	-0.286373	0.000661	-0.006984
0.280000	-0.127301	-0.136967	574.615575	-4.658557	-0.293545	-0.281481	0.000532	-0.007689
0.290000	0.076497	0.032371	576.767226	-4.700131	-0.303365	-0.287008	0.000548	-0.007728
0.300000	-0.092806	-0.340132	577.845038	-5.062869	-0.261847	-0.263201	0.000472	-0.008309
0.310000	0.230052	-0.069278	575.607976	-4.463172	-0.296186	-0.250554	0.000536	-0.007354
0.320000	0.051949	-0.128436	581.155576	-4.974105	-0.194947	-0.258235	0.000349	-0.008117
0.330000	0.145753	-0.052286	576.352522	-4.646245	-0.409388	-0.236447	0.000740	-0.007645
0.340000	0.383430	0.066162	579.084914	-4.701940	-0.248697	-0.229323	0.000447	-0.007700
0.350000	0.145400	-0.238640	577.348008	-4.769778	-0.170960	-0.231722	0.000308	-0.007835
0.360000	0.374718	-0.060794	575.109458	-4.529926	-0.547458	-0.242649	0.000991	-0.007470
0.370000	0.094186	-0.213069	579.910406	-4.953602	-0.639895	-0.270880	0.001149	-0.008101
0.380000	0.451098	-0.120132	570.476353	-5.387087	-0.762952	-0.232190	0.001393	-0.008956
0.390000	0.451098	0.091601	579.660597	-4.587769	-0.612697	-0.247060	0.001101	-0.007506
0.400000	0.604035	0.108520	572.623690	-4.670377	-0.953801	-0.242848	0.001735	-0.007735
0.410000	0.442121	-0.001576	576.350312	-4.880676	-0.752636	-0.256662	0.001360	-0.008031
0.420000	0.442210	-0.128568	578.006739	-4.841565	-0.593582	-0.252065	0.001069	-0.007944
0.430000	0.255483	-0.297786	574.778784	-4.882648	-0.672448	-0.263422	0.001218	-0.008056
0.440000	0.128770	0.015439	579.828693	-5.378230	-0.707872	-0.236548	0.001271	-0.008797
0.450000	0.128594	-0.001600	577.842486	-5.178575	-0.608735	-0.224992	0.001097	-0.008499
0.460000	0.400060	0.159266	576.764249	-4.640154	-0.625468	-0.240102	0.001129	-0.007630
0.470000	0.409214	0.218580	578.088069	-4.543846	-0.624878	-0.223831	0.001126	-0.007454
0.480000	0.349728	-0.035427	578.668298	-4.647470	-0.578074	-0.218804	0.001040	-0.007617
0.490000	0.646626	0.286306	578.087133	-4.580181	-0.752549	-0.239127	0.001356	-0.007514
0.500000	0.613277	0.108508	575.689750	-5.150427	-0.704916	-0.212417	0.001275	-0.008485
0.510000	0.663874	0.074729	579.660360	-4.719155	-0.721784	-0.240051	0.001297	-0.007721
0.520000	0.697664	0.049242	579.081171	-4.833617	-0.769947	-0.231937	0.001385	-0.007916
0.530000	0.731101	-0.314789	576.185634	-4.435057	-0.460722	-0.250719	0.000833	-0.007300
0.540000	0.765067	0.032311	576.598466	-4.766419	-0.707321	-0.252693	0.001277	-0.007840
0.550000	0.629819	-0.035439	577.594927	-5.325766	-0.574840	-0.224420	0.001036	-0.008745
0.560000	0.774221	0.167750	579.743413	-4.409201	-0.527703	-0.224894	0.000948	-0.007213
0.570000	0.629378	0.125524	578.418274	-4.440135	-0.673847	-0.259982	0.001213	-0.007280
0.580000	0.341104	0.167798	572.542699	-4.921282	-0.877157	-0.232474	0.001595	-0.008152
0.590000	0.229875	-0.069290	580.159877	-5.307927	-0.663277	-0.255573	0.001191	-0.008677
0.600000	0.485418	0.108496	576.020149	-4.753385	-0.591712	-0.227773	0.001070	-0.007826
0.610000	0.366976	0.404814	578.669531	-5.297637	-0.696476	-0.213765	0.001253	-0.008682
0.620000	0.408773	-0.026919	578.836504	-5.111217	-0.456143	-0.241914	0.000821	-0.008374
0.630000	0.034789	-0.136979	577.678064	-5.337520	-0.553703	-0.251630	0.000998	-0.008763
0.640000	0.204268	0.116992	578.751053	-4.572135	-0.535332	-0.266537	0.000963	-0.007492
0.650000	0.009447	0.193213	577.758713	-5.171477	-0.723668	-0.251833	0.001304	-0.008489
