Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	1.211020	1.165577	711.215037	13.629948	20.133005	-0.519425	-0.029480	0.018175
0.010000	1.210755	1.317960	714.940088	13.870255	20.381819	-0.524594	-0.029689	0.018399
0.020000	0.998333	1.343303	716.596855	13.769666	20.510781	-0.523940	-0.029807	0.018223
0.030000	0.810547	1.165637	708.980293	14.010886	20.262582	-0.589134	-0.029763	0.018742
0.040000	0.725807	1.436540	715.106976	13.864686	20.517415	-0.576067	-0.029879	0.018387
0.050000	0.683482	1.487262	711.218123	14.276485	20.822934	-0.556741	-0.030490	0.019037
0.060000	0.300609	1.275709	715.028007	13.756643	20.924038	-0.615225	-0.030475	0.018246
0.070000	0.419139	1.402713	714.695614	13.982082	20.890090	-0.625634	-0.030439	0.018554
0.080000	0.071027	1.267310	711.303895	13.840267	20.962287	-0.642683	-0.030690	0.018453
0.090000	-0.056126	1.487394	717.595915	13.828724	21.274789	-0.625587	-0.030875	0.018276
0.100000	-0.022248	1.301184	717.266262	13.970288	21.494833	-0.639728	-0.031208	0.018472
0.110000	0.020695	1.385842	717.848147	12.956800	21.327856	-0.617973	-0.030941	0.017118
0.120000	0.012248	1.478934	719.832573	14.143443	21.685531	-0.607818	-0.031373	0.018634
0.130000	-0.106370	1.690439	713.542977	13.736977	21.500263	-0.569929	-0.031379	0.018258
0.140000	0.216840	1.521065	717.103647	13.860548	21.824072	-0.537960	-0.031694	0.018331
0.150000	-0.267843	1.428008	713.295292	13.699832	21.562059	-0.587212	-0.031480	0.018215
0.160000	0.123036	1.478718	714.453691	14.193786	21.779661	-0.553212	-0.031746	0.018841
0.170000	0.080092	1.326383	713.624989	14.002461	21.559026	-0.586093	-0.031461	0.018609
0.180000	1.251493	1.554783	698.225321	15.317308	21.435063	-0.539894	-0.031970	0.020805
0.190000	0.972726	1.377117	714.698466	14.711496	21.631921	-0.516775	-0.031520	0.019521
0.200000	1.067766	1.402244	712.549727	13.982426	21.675832	-0.406230	-0.031679	0.018610
0.210000	1.697027	2.011739	709.072940	14.549325	21.884574	-0.332177	-0.032141	0.019459
0.220000	1.220967	2.164278	713.128429	14.524904	21.891977	-0.384385	-0.031969	0.019316
0.230000	1.357804	2.401138	708.909499	15.027055	22.384884	-0.302946	-0.032884	0.020103
0.240000	1.120656	2.629585	713.052248	14.519105	22.751288	-0.255341	-0.033228	0.019311
0.250000	0.686746	2.621102	708.917751	14.685498	23.266403	-0.290950	-0.034178	0.019646
