Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	5.754198	2.053501	722.348920	-6.588551	31.880814	-0.317906	-0.045962	-0.008650
0.010000	5.684941	2.155185	722.679886	-6.791640	31.718384	-0.381959	-0.045707	-0.008913
0.020000	5.600025	2.316052	721.850096	-6.798995	31.396265	-0.378065	-0.045295	-0.008933
0.030000	5.218477	2.493958	722.428413	-6.228248	31.507181	-0.362010	-0.045418	-0.008176
0.040000	5.328559	2.841166	723.915485	-5.947040	31.294090	-0.377329	-0.045019	-0.007791
0.050000	4.988894	2.892056	722.423732	-5.816647	31.039158	-0.389024	-0.044744	-0.007636
0.060000	5.166998	2.875089	721.677313	-5.401679	30.997894	-0.390614	-0.044731	-0.007098
0.070000	5.659423	3.036015	723.747761	-5.657749	31.071305	-0.404868	-0.044708	-0.007414
0.080000	5.872022	3.061406	720.105336	-5.823912	30.862531	-0.393923	-0.044633	-0.007670
0.090000	5.812183	3.417134	726.225238	-4.948224	30.741352	-0.416266	-0.044083	-0.006462
0.100000	5.879322	2.849866	721.925527	-5.284214	31.022007	-0.461902	-0.044750	-0.006942
0.110000	5.531299	3.036123	723.993893	-5.376256	30.896297	-0.449960	-0.044441	-0.007042
0.120000	5.411798	2.858277	728.546306	-4.921422	31.179160	-0.465928	-0.044568	-0.006406
0.130000	4.341591	2.045545	710.837216	-5.310202	31.085941	-0.503415	-0.045542	-0.007085
0.140000	5.129855	2.705979	725.731585	-5.012922	30.986461	-0.552665	-0.044464	-0.006551
0.150000	4.891561	2.663776	722.089120	-4.811837	30.934928	-0.593408	-0.044614	-0.006320
0.160000	5.120702	2.883897	723.659414	-4.872356	30.658096	-0.593707	-0.044119	-0.006385
0.170000	5.119731	2.807759	725.314015	-4.372428	30.817236	-0.639779	-0.044247	-0.005717
0.180000	5.018008	2.663800	722.667180	-5.126236	30.613185	-0.637177	-0.044115	-0.006727
0.190000	5.196288	3.078674	728.208423	-4.799487	30.334444	-0.630549	-0.043381	-0.006251
0.200000	4.958611	2.528313	721.505826	-4.689211	30.451325	-0.632628	-0.043952	-0.006164
0.210000	4.712840	2.604534	724.070668	-5.007587	30.191421	-0.617664	-0.043423	-0.006559
0.220000	4.806204	2.731622	723.240903	-4.748914	30.056859	-0.630440	-0.043279	-0.006227
0.230000	4.814298	2.223608	721.422453	-5.088066	30.136303	-0.657243	-0.043503	-0.006689
0.240000	4.941805	2.765437	726.136780	-4.767389	29.954396	-0.632625	-0.042959	-0.006226
0.250000	4.763172	2.536857	723.986425	-5.153234	29.925609	-0.654648	-0.043046	-0.006750
0.260000	4.856712	2.757145	725.142463	-4.866040	29.731618	-0.670181	-0.042698	-0.006364
0.270000	5.103366	2.858638	723.817836	-4.307998	29.942032	-0.630870	-0.043079	-0.005644
0.280000	4.882319	2.680816	724.067286	-4.713195	29.881699	-0.643430	-0.042978	-0.006173
0.290000	4.840435	2.790852	728.207014	-5.082995	29.919765	-0.616061	-0.042788	-0.006620
0.300000	4.687056	2.553728	721.667906	-4.855702	29.881956	-0.629518	-0.043121	-0.006381
0.310000	4.509394	2.570648	725.060962	-4.906489	29.824082	-0.601232	-0.042836	-0.006418
0.320000	4.390953	2.697495	725.061301	-5.442233	29.619687	-0.558693	-0.042542	-0.007118
0.330000	4.501476	2.308096	720.756003	-4.628566	29.763691	-0.569172	-0.043005	-0.006090
0.340000	4.595898	2.612778	724.232621	-4.974671	29.708973	-0.505983	-0.042720	-0.006514
0.350000	4.169907	2.240227	725.806401	-5.172114	29.758178	-0.564786	-0.042697	-0.006758
0.360000	4.501741	2.671948	723.736675	-5.076803	29.744136	-0.516986	-0.042799	-0.006653
0.370000	4.246728	2.587447	722.741277	-4.476936	29.731934	-0.552356	-0.042841	-0.005875
0.380000	3.771286	2.468783	724.566252	-4.835547	30.086675	-0.528075	-0.043243	-0.006329
0.390000	4.008787	2.731226	723.983833	-4.699306	29.790212	-0.529585	-0.042851	-0.006156
0.400000	4.051818	2.367098	723.572085	-4.863737	29.961015	-0.506278	-0.043121	-0.006375
0.410000	3.907681	2.324728	726.883388	-5.060690	29.974276	-0.493033	-0.042944	-0.006603
0.420000	4.093703	2.129878	722.826201	-4.670361	29.933244	-0.507290	-0.043126	-0.006128
0.430000	3.695259	2.197556	719.514366	-4.938097	29.615789	-0.470730	-0.042865	-0.006509
0.440000	4.019263	2.172093	724.071561	-5.582832	30.019069	-0.414024	-0.043175	-0.007312
0.450000	3.772345	2.222851	722.248736	-5.188044	29.947578	-0.427768	-0.043181	-0.006812
0.460000	3.856467	2.214355	722.580516	-5.154637	30.070872	-0.453578	-0.043339	-0.006765
0.470000	3.449135	2.061972	725.315137	-5.792914	30.180546	-0.450450	-0.043333	-0.007574
0.480000	2.871882	1.054367	703.381995	-4.930799	30.299551	-0.447698	-0.044860	-0.006648
0.490000	3.194298	1.790890	728.293728	-5.548809	30.208507	-0.432560	-0.043196	-0.007226
0.500000	3.636215	1.790794	722.253076	-5.366118	30.437727	-0.403566	-0.043887	-0.007046
0.510000	3.271208	1.833260	723.659690	-5.748911	30.191821	-0.420185	-0.043448	-0.007534
0.520000	3.440952	2.053381	723.327360	-5.527878	30.160303	-0.416238	-0.043423	-0.007248
0.530000	3.703706	1.655306	723.825771	-5.475597	30.411293	-0.421489	-0.043754	-0.007174
0.540000	3.899410	2.036389	724.983510	-5.560304	30.281778	-0.413006	-0.043498	-0.007274
0.550000	4.027270	1.858543	722.086975	-5.104628	30.516151	-0.388423	-0.044011	-0.006704
0.560000	4.026387	1.714608	722.831372	-5.147396	30.426761	-0.426155	-0.043836	-0.006754
0.570000	3.670534	2.103995	721.755281	-5.381254	30.300338	-0.371832	-0.043719	-0.007071
0.580000	4.748659	3.212972	740.374915	-4.593131	30.622581	-0.333192	-0.043073	-0.005884
0.590000	3.288015	1.968519	723.908146	-4.812386	30.699493	-0.383263	-0.044164	-0.006305
0.600000	2.965069	2.027713	724.407706	-5.080043	30.942225	-0.378349	-0.044482	-0.006651
0.610000	3.108941	2.078423	722.091654	-5.446231	30.928931	-0.382668	-0.044606	-0.007153
0.620000	2.965245	1.875355	726.067344	-5.470053	31.319745	-0.383025	-0.044922	-0.007145
0.630000	3.898528	3.771841	767.113644	-5.533977	31.150865	-0.371454	-0.042289	-0.006842
0.640000	3.218229	2.315595	727.883459	-4.465885	31.292773	-0.432906	-0.044771	-0.005819
0.650000	3.073739	1.883790	722.756874	-4.973803	31.583030	-0.448252	-0.045507	-0.006526
0.660000	2.589233	1.942936	726.481925	-4.927730	31.729157	-0.442090	-0.045483	-0.006433
0.670000	2.199060	1.985199	725.242686	-5.508875	31.720143	-0.411477	-0.045548	-0.007204
0.680000	1.696952	1.680385	724.170043	-5.113665	32.321820	-0.454141	-0.046481	-0.006697
0.690000	1.637643	2.162864	724.416348	-5.021105	32.130347	-0.415579	-0.046190	-0.006573
0.700000	1.628843	1.841191	720.610247	-5.104450	32.189073	-0.445942	-0.046518	-0.006718
0.710000	1.756173	2.239038	725.905294	-4.859735	32.156216	-0.422996	-0.046132	-0.006349
0.720000	2.333867	2.052864	720.525496	-4.469177	32.272683	-0.434496	-0.046645	-0.005882
0.730000	1.985755	1.892010	721.022908	-4.958052	32.136773	-0.439286	-0.046416	-0.006521
0.740000	2.376281	2.069796	723.673270	-5.132510	32.354469	-0.437792	-0.046560	-0.006726
0.750000	2.316707	1.942864	721.852676	-5.225572	32.331567	-0.457749	-0.046644	-0.006865
0.760000	2.036969	2.255969	723.838884	-5.439592	32.238927	-0.402649	-0.046383	-0.007127
