Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	0.575622	0.354276	575.579484	-4.623150	21.157125	-0.215680	-0.038280	-0.007617
0.010000	0.677257	0.608283	581.455484	-4.321747	21.331596	-0.222592	-0.038205	-0.007049
0.020000	0.669868	0.464348	578.395119	-4.562541	21.420189	-0.182651	-0.038567	-0.007481
0.030000	0.873314	0.439005	582.284335	-4.048701	21.599284	-0.206864	-0.038630	-0.006594
0.040000	0.924263	0.379679	579.388435	-4.293714	21.571566	-0.198606	-0.038773	-0.007028
0.050000	0.737272	0.329005	577.979715	-4.109045	21.413476	-0.226409	-0.038583	-0.006742
0.060000	1.017274	0.633734	579.801798	-4.256337	21.546298	-0.218820	-0.038700	-0.006962
0.070000	0.838818	0.489823	580.794924	-4.183414	21.577606	-0.229326	-0.038690	-0.006831
0.080000	0.830194	0.557525	582.865650	-4.468259	21.666758	-0.228046	-0.038712	-0.007270
0.090000	1.034257	0.853867	578.226085	-3.919407	21.318662	-0.214192	-0.038395	-0.006428
0.100000	0.864249	0.430605	578.726749	-4.395496	21.588515	-0.240822	-0.038848	-0.007203
0.110000	0.830194	0.862326	579.138944	-4.333678	21.438021	-0.222363	-0.038549	-0.007097
0.120000	1.034081	0.743710	572.102102	-4.012603	21.298086	-0.207887	-0.038769	-0.006652
0.130000	1.093390	0.582892	577.236635	-4.336305	21.559583	-0.225058	-0.038896	-0.007124
0.140000	1.008209	0.667525	576.160396	-4.224398	21.565336	-0.227153	-0.038979	-0.006953
0.150000	0.753902	0.625251	579.221336	-3.775994	21.623100	-0.218936	-0.038877	-0.006183
0.160000	0.813828	0.726839	581.457610	-4.062458	21.715547	-0.196972	-0.038893	-0.006626
0.170000	0.762791	0.777681	579.220549	-3.650910	21.583818	-0.205810	-0.038806	-0.005978
0.180000	0.847442	0.760654	577.813805	-3.864983	21.498266	-0.201179	-0.038746	-0.006344
0.190000	1.000644	0.811412	576.241768	-3.486546	21.733944	-0.179310	-0.039278	-0.005738
0.200000	0.677874	0.676057	576.572674	-3.579272	21.638960	-0.202982	-0.039084	-0.005887
0.210000	1.076495	0.735323	579.139028	-3.565877	21.767626	-0.222205	-0.039142	-0.005839
0.220000	0.737272	0.549029	576.325583	-3.755203	21.711285	-0.202945	-0.039231	-0.006179
0.230000	0.660715	0.667585	579.387628	-3.645464	21.757640	-0.209043	-0.039107	-0.005967
0.240000	0.746072	0.887646	579.057995	-3.953714	21.781443	-0.176088	-0.039172	-0.006475
0.250000	0.108893	0.455900	574.341139	-4.213773	21.680784	-0.202393	-0.039312	-0.006958
0.260000	0.720112	0.752158	580.711766	-3.351646	21.879809	-0.193058	-0.039237	-0.005474
0.270000	0.822364	1.014637	577.401463	-3.430175	21.884411	-0.176655	-0.039471	-0.005634
0.280000	0.746072	0.946984	580.132239	-3.443802	21.831372	-0.186328	-0.039190	-0.005630
0.290000	0.847442	1.124769	580.957882	-2.956092	21.836475	-0.200607	-0.039143	-0.004826
0.300000	0.847707	0.769078	578.146285	-3.037613	22.034660	-0.181674	-0.039690	-0.004983
0.310000	0.720377	0.836899	580.297765	-3.405310	21.830106	-0.193892	-0.039176	-0.005565
0.320000	0.610647	0.845299	579.139112	-3.306226	21.864440	-0.156207	-0.039316	-0.005414
0.330000	1.086266	0.802856	577.320559	-3.403294	22.125449	-0.136969	-0.039911	-0.005591
0.340000	0.720906	0.777501	579.390071	-3.882216	21.939177	-0.152840	-0.039434	-0.006355
0.350000	0.678757	0.811460	576.491090	-3.304279	21.907156	-0.154909	-0.039574	-0.005436
0.360000	0.789368	0.963771	581.705979	-2.998017	22.221085	-0.128066	-0.039781	-0.004888
0.370000	0.618742	0.777489	578.727918	-3.451873	22.132937	-0.159717	-0.039827	-0.005657
0.380000	0.814534	1.082315	579.721087	-3.367379	22.202076	-0.139804	-0.039883	-0.005509
0.390000	0.950488	1.327862	578.229232	-2.981898	22.129097	-0.133804	-0.039855	-0.004891
0.400000	0.771856	1.327778	575.582717	-3.345486	22.159829	-0.130948	-0.040094	-0.005512
0.410000	1.068930	1.547971	579.388544	-3.124971	22.154735	-0.142782	-0.039821	-0.005115
0.420000	0.823511	1.522568	579.389754	-3.322168	22.182572	-0.109697	-0.039871	-0.005438
0.430000	0.993784	1.759511	581.128107	-3.118736	22.359875	-0.067087	-0.040070	-0.005090
0.440000	0.508572	1.641028	580.795223	-3.212369	22.058452	-0.122736	-0.039552	-0.005245
