Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	0.172084	0.413542	438.266099	3.982769	3.213169	-0.132521	-0.007635	0.008618
0.010000	0.214409	0.278115	433.713005	4.006458	3.045827	-0.142352	-0.007313	0.008761
0.020000	0.205697	0.193470	437.438181	3.861157	3.095429	-0.153642	-0.007369	0.008371
0.030000	0.510777	0.354336	439.421607	4.614286	3.130364	-0.175594	-0.007419	0.009959
0.040000	0.086197	0.219029	437.599671	4.720374	2.990584	-0.205680	-0.007117	0.010230
0.050000	0.170672	0.566177	439.834139	4.157157	2.746538	-0.228976	-0.006503	0.008964
0.060000	0.136264	0.413842	437.184861	4.330405	2.684985	-0.255394	-0.006396	0.009394
0.070000	0.449969	0.346045	437.104744	3.721352	2.749583	-0.259580	-0.006551	0.008074
0.080000	0.534444	0.583193	441.569770	4.735380	2.734480	-0.291484	-0.006449	0.010170
0.090000	0.458151	0.574697	434.121563	4.074650	2.451826	-0.283127	-0.005882	0.008901
0.100000	0.508483	0.473048	437.100705	4.145379	2.454566	-0.296801	-0.005848	0.008994
0.110000	0.653150	0.354624	437.183693	4.266862	2.550947	-0.300146	-0.006077	0.009256
0.120000	0.534708	0.481640	437.844443	4.028955	2.267200	-0.289314	-0.005392	0.008727
0.130000	0.865660	0.633855	437.347308	4.484995	2.442077	-0.264188	-0.005815	0.009726
0.140000	0.636431	0.210581	434.450875	4.092043	2.241924	-0.270012	-0.005374	0.008933
0.150000	0.687734	0.362904	436.436892	4.084413	2.224769	-0.245013	-0.005309	0.008875
0.160000	0.543420	0.540822	436.018277	4.655147	1.870267	-0.266957	-0.004467	0.010125
0.170000	0.433427	0.371436	437.597116	3.620665	2.172792	-0.242179	-0.005171	0.007847
0.180000	0.713782	0.616899	436.105494	4.138653	2.186180	-0.225379	-0.005220	0.009000
0.190000	0.492824	0.346069	432.876454	4.003080	1.926900	-0.248288	-0.004636	0.008770
0.200000	0.629042	0.362856	439.746409	4.084037	2.103105	-0.208759	-0.004981	0.008808
0.210000	0.832135	0.193578	434.116522	4.092805	1.834162	-0.240857	-0.004400	0.008941
0.220000	0.706393	0.396695	438.920002	3.387306	1.947746	-0.169298	-0.004621	0.007319
0.230000	0.102916	-0.729347	412.103105	3.875305	1.737026	-0.183924	-0.004390	0.008918
0.240000	0.935887	0.201941	435.853897	3.645038	1.591079	-0.152254	-0.003802	0.007931
0.250000	1.105366	0.142591	436.598444	3.564985	1.529780	-0.149531	-0.003649	0.007744
0.260000	1.182364	0.108764	436.679028	3.947300	1.424267	-0.132040	-0.003397	0.008573
0.270000	1.267457	0.015552	434.362273	3.389375	1.229356	-0.110993	-0.002947	0.007400
0.280000	1.470991	0.074806	435.022387	3.750518	1.159810	-0.117150	-0.002776	0.008176
0.290000	1.131591	-0.170622	436.182911	3.331867	1.183299	-0.125018	-0.002825	0.007244
0.300000	1.581514	-0.196109	435.189679	3.829878	1.403444	-0.109580	-0.003358	0.008346
0.310000	1.370150	-0.035255	437.591398	3.308694	1.383594	-0.077997	-0.003293	0.007171
0.320000	1.411770	-0.153727	434.856071	3.960190	1.137081	-0.116273	-0.002723	0.008637
0.330000	1.216242	0.024131	437.753034	3.835458	1.118051	-0.139793	-0.002660	0.008309
0.340000	0.885731	-0.331476	437.095088	3.190806	1.300570	-0.111570	-0.003099	0.006923
0.350000	1.157816	0.286466	436.096924	3.690661	0.936267	-0.083783	-0.002236	0.008026
0.360000	0.809881	-0.035087	441.560645	3.672372	1.098910	-0.103643	-0.002592	0.007887
0.370000	0.996608	-0.001320	436.925989	3.737524	1.127249	-0.088810	-0.002687	0.008113
0.380000	4.681436	3.224049	489.308706	4.683811	1.419764	-0.050301	-0.003022	0.009078
0.390000	0.851677	-0.162150	435.187254	3.828274	1.050563	-0.115456	-0.002514	0.008343
0.400000	1.233931	0.201833	440.237166	3.727369	1.238320	-0.099082	-0.002929	0.008030
