Time (s)	Fx	Fy	Fz	Mx	My	Mz	COPx	COPy
0.000000	-0.261610	0.171482	435.903219	5.201851	2.113774	-0.163672	-0.005050	0.011317
0.010000	0.078937	0.433985	438.054361	5.056399	2.011223	-0.135515	-0.004781	0.010947
0.020000	0.358939	0.095225	433.750972	5.172686	2.063859	-0.119745	-0.004955	0.011310
0.030000	0.545666	0.586200	434.163591	5.264847	1.983525	-0.112361	-0.004758	0.011500
0.040000	0.511876	0.323793	435.404787	5.691035	2.150957	-0.111714	-0.005145	0.012396
0.050000	0.418601	0.577776	434.825980	5.364525	2.056948	-0.109036	-0.004926	0.011700
0.060000	0.350139	0.298450	435.901369	5.493656	2.043862	-0.138676	-0.004883	0.011952
0.070000	0.189195	0.188329	432.674307	5.549066	2.125155	-0.114752	-0.005115	0.012163
0.080000	0.299366	0.467728	435.405423	5.584949	2.160551	-0.125438	-0.005168	0.012165
0.090000	0.129886	0.383059	435.240703	5.589068	2.251707	-0.112402	-0.005388	0.012178
0.100000	0.138246	0.586308	437.143606	5.463067	2.143109	-0.128710	-0.005105	0.011852
0.110000	0.511347	0.577836	434.992613	5.364544	2.200454	-0.143292	-0.005268	0.011696
0.120000	0.265223	0.459400	436.401313	5.519103	2.476813	-0.155794	-0.005910	0.011994
0.130000	0.502811	0.789593	438.055063	5.734598	2.428905	-0.162542	-0.005774	0.012415
0.140000	0.043647	0.544081	437.476217	5.994625	2.595593	-0.192631	-0.006179	0.012995
0.150000	0.271817	0.281675	435.242129	5.759471	2.516774	-0.238730	-0.006022	0.012550
0.160000	0.077172	0.425598	437.396438	5.255770	2.606919	-0.216072	-0.006207	0.011396
0.170000	0.229404	0.544106	432.676329	5.763642	2.504576	-0.235011	-0.006028	0.012633
0.180000	0.280265	0.696524	438.553797	5.871299	2.775911	-0.242492	-0.006592	0.012697
0.190000	-0.153204	0.476392	431.850516	5.336766	2.505885	-0.261211	-0.006043	0.011720
0.200000	0.051477	0.662601	434.167251	5.823918	2.694878	-0.217098	-0.006464	0.012721
0.210000	0.008622	0.577860	433.341842	5.265535	2.692577	-0.219297	-0.006471	0.011524
0.220000	-0.348732	0.154743	433.092541	5.666505	2.725129	-0.282401	-0.006553	0.012408
0.230000	-0.186200	0.544154	433.504992	6.326127	2.902017	-0.229851	-0.006971	0.013840
0.240000	-0.067229	0.459388	433.506648	5.734653	2.808195	-0.206998	-0.006746	0.012546
0.250000	-0.016191	0.493251	433.834622	6.328652	2.711511	-0.202821	-0.006509	0.013835
0.260000	-0.049628	0.544045	437.726285	6.209789	2.918929	-0.182357	-0.006944	0.013454
0.270000	-0.236356	0.044623	437.479149	6.018930	2.919711	-0.194139	-0.006950	0.013048
0.280000	-0.074530	0.349328	438.720895	5.457966	2.718958	-0.161007	-0.006454	0.011798
0.290000	-0.209690	0.281566	437.645315	5.742724	2.881241	-0.129929	-0.006856	0.012444
0.300000	-0.074530	0.213913	436.237465	5.464760	2.639237	-0.168004	-0.006300	0.011880
0.310000	0.146252	0.315429	435.740647	5.625487	2.689520	-0.152237	-0.006428	0.012244
0.320000	0.180571	0.103624	434.832614	5.486842	2.919480	-0.112101	-0.006992	0.011967
0.330000	0.129534	0.145995	437.481594	5.484523	2.996757	-0.122969	-0.007134	0.011889
0.340000	0.240498	0.399978	432.017278	5.539139	2.763156	-0.099823	-0.006661	0.012160
0.350000	0.384458	0.205285	431.022770	5.945866	2.769997	-0.117174	-0.006693	0.013083
0.360000	0.537131	0.340736	431.849519	6.700486	3.035814	-0.119825	-0.007321	0.014715
0.370000	0.231433	0.213805	432.265432	6.359138	3.110450	-0.134842	-0.007494	0.013952
0.380000	0.316261	0.450760	435.413505	5.817657	3.293612	-0.121221	-0.007877	0.012671
0.390000	0.204855	0.620135	433.175104	6.422111	3.079559	-0.170657	-0.007404	0.014060
0.400000	-0.016544	0.510255	436.981801	6.095820	2.890547	-0.228290	-0.006889	0.013230
0.410000	0.187872	0.501807	433.340887	6.361592	3.078742	-0.204316	-0.007399	0.013922
0.420000	0.085884	0.391759	433.837685	6.631587	3.232873	-0.210868	-0.007760	0.014497
0.430000	0.127945	0.459328	434.586227	5.784298	3.304321	-0.198735	-0.007918	0.012623
0.440000	-0.151881	0.374695	438.147514	5.936873	3.698526	-0.191708	-0.008791	0.012850
0.450000	-0.143521	0.535586	431.853495	6.260947	3.300996	-0.202971	-0.007960	0.013749
0.460000	0.025429	0.586416	434.834807	6.225027	3.547805	-0.239822	-0.008497	0.013577
0.470000	-0.271645	0.451013	432.600655	5.785156	3.344427	-0.248294	-0.008051	0.012683
0.480000	-0.033439	0.594984	437.151434	6.489129	3.585002	-0.235794	-0.008540	0.014078
0.490000	-0.127332	0.442493	434.587970	5.851453	3.530392	-0.238767	-0.008460	0.012769
0.500000	-0.321624	0.620267	437.318661	5.859028	3.491612	-0.199954	-0.008315	0.012706
0.510000	-0.118355	0.433997	435.415271	6.248876	3.689931	-0.214895	-0.008825	0.013611
0.520000	-0.150910	0.518630	435.334474	5.996638	3.817413	-0.155982	-0.009132	0.013064
0.530000	-0.150822	0.857235	438.725236	6.228017	3.649060	-0.145920	-0.008662	0.013463
0.540000	-0.337990	0.603191	434.918366	6.042377	3.520314	-0.152252	-0.008429	0.013176
0.550000	-0.083242	0.603251	435.497450	6.323595	3.641931	-0.158670	-0.008709	0.013771
0.560000	0.154700	0.907945	432.434023	6.060961	3.384867	-0.134115	-0.008152	0.013292
0.570000	-0.244097	0.628570	435.912130	6.206554	3.683865	-0.128824	-0.008801	0.013503
0.580000	-0.091425	0.679329	434.835465	6.286901	3.641472	-0.126932	-0.008721	0.013712
0.590000	-0.600392	0.670929	435.579672	6.734058	3.746318	-0.125720	-0.008957	0.014662
0.600000	-0.676684	0.526994	437.980689	6.724190	3.852138	-0.119877	-0.009159	0.014560
0.610000	-0.668060	0.704708	434.999590	6.715979	3.633738	-0.102239	-0.008699	0.014642
0.620000	-0.701056	0.603035	436.243846	6.439425	3.860659	-0.051285	-0.009216	0.013999
0.630000	-0.200360	0.789269	435.000526	6.943714	3.874698	-0.052092	-0.009276	0.015138
0.640000	-0.353473	0.831615	431.193594	6.247009	3.549007	-0.067509	-0.008571	0.013740
0.650000	-0.048129	0.907909	433.676556	6.375467	3.643400	-0.093054	-0.008749	0.013942
0.660000	-0.167011	0.721663	434.919917	5.904442	3.647622	-0.096281	-0.008734	0.012875
0.670000	-0.099872	0.747126	432.768331	6.433198	3.908892	-0.136490	-0.009406	0.014098
0.680000	0.078231	0.840219	436.906064	6.692940	4.017288	-0.136163	-0.009576	0.014528
0.690000	0.043559	0.907933	434.836890	6.739529	4.025370	-0.161134	-0.009640	0.014699
0.700000	-0.304377	1.111338	434.502710	7.060554	3.790284	-0.195613	-0.009084	0.015411
0.710000	-0.144051	0.992794	436.325218	6.370942	3.698730	-0.229069	-0.008828	0.013848
0.720000	-0.144051	0.908041	431.361610	5.978521	3.757683	-0.213233	-0.009072	0.013144
0.730000	0.067754	1.094323	434.589247	6.018772	3.798028	-0.233300	-0.009101	0.013134
0.740000	-0.059399	1.204347	433.842427	6.460308	3.762174	-0.220682	-0.009031	0.014122
0.750000	-0.093895	1.136657	430.365423	6.596558	3.660765	-0.248520	-0.008858	0.014536
0.760000	-0.298047	0.891254	436.160307	6.375833	3.770782	-0.284380	-0.009003	0.013863
0.770000	-0.263110	0.831928	432.603505	6.197299	3.901067	-0.235456	-0.009391	0.013586
0.780000	-0.170011	0.984418	438.477549	6.669098	3.896360	-0.263126	-0.009254	0.014424
0.790000	-0.127420	1.051988	435.167903	6.169790	3.758902	-0.230488	-0.008995	0.013446
0.800000	-0.008009	0.942000	434.585524	6.357170	3.456704	-0.221208	-0.008283	0.013873
0.810000	0.110698	1.077499	437.564858	6.317199	3.442853	-0.233363	-0.008194	0.013692
0.820000	0.077349	0.806476	434.588224	6.330705	3.778577	-0.191255	-0.009055	0.013815
0.830000	0.417101	1.035093	437.896129	6.451385	3.576898	-0.188374	-0.008507	0.013972
0.840000	0.051830	0.772626	434.006591	6.448121	3.548919	-0.196070	-0.008516	0.014090
0.850000	0.069607	0.789509	436.408650	6.000171	3.599619	-0.156977	-0.008590	0.013039
